Entrez	syn.z_score
81025	1.5035
2706	0.11027
2707	1.1455
127534	0.17048
2709	0.31047
10804	0.063484
375519	0.74144
10052	0.7219
57165	-2.3781
349149	0.3473
57369	-0.21891
125111	-2.8994
219770	-2.8063
2712	0.52748
256356	-0.49663
80318	0.42373
56287	-0.526
200504	-0.057974
2720	0.41777
79411	0.78565
89944	0.99989
112937	-0.32341
113263	-2.0697
26035	1.3345
2731	-1.8809
342035	-2.2479
2733	1.2712
2734	-2.5267
2735	1.073
2736	-0.81684
2737	-0.86002
2738	-2.5408
11010	0.47466
256710	0.85816
144321	0.14834
152007	-0.021494
84662	-1.906
169792	-3.9016
11146	0.87893
112770	0.0047361
2740	-0.092866
9340	0.54459
2741	1.0141
8001	-1.0573
2743	0.30881
2745	0.30983
51022	-1.7397
10539	-1.7576
51218	-1.4522
2744	-2.2188
27165	1.4485
144423	-1.2702
360203	0.26356
55830	0.43524
83468	0.61112
51228	0.36933
388323	-1.9346
2746	1.0488
2752	-0.021679
10249	-0.37605
219970	0.042586
389396	-0.023441
132158	-0.335
84656	-3.6216
2760	0.0056503
64395	-1.1552
64396	0.65273
2762	-0.43602
10691	0.49582
26205	-0.57119
9535	-0.54732
51291	0.12589
2765	0.39682
647309	-0.20023
29926	0.072945
29925	0.039372
2766	0.60676
51292	0.0036203
8833	0.24868
2767	0.24015
2768	-2.1493
10672	0.3946
9630	0.33247
2769	-0.88932
2770	-1.3512
2771	-0.016743
2773	-0.010862
2774	-2.8345
2775	0.90992
2776	0.12522
2778	-0.76227
2779	0.39162
2780	0.74807
346562	0.57265
2781	0.1197
2782	0.3547
54584	0.71585
2783	-1.9687
2784	0.28811
59345	0.72656
10681	-0.94528
10020	2.2136
2790	0.51525
55970	-0.067092
51764	-1.0971
2785	0.61698
2786	0.17294
2787	-0.51577
2788	-0.10791
2793	-0.096558
2794	0.67482
29889	0.78654
26354	-0.68661
10578	-0.30905
27232	-0.45175
8443	0.035419
10007	-0.26137
132789	0.52413
79158	0.98759
84572	-3.187
2796	0.48608
2797	0.24826
2798	0.21445
2799	-0.88463
2800	0.72692
9950	-0.28358
342096	3.1667
55889	2.501
653641	2.5009
653643	1.246
283767	0.096679
647042	4.5639
283685	-1.6976
440243	0.97017
727832	-0.16066
728310	2.0077
401647	-0.04491
23015	1.8903
440270	0.89365
728498	-0.87789
653125	1.809
653720	0.1783
643699	0.95276
728047	0.94944
727909	1.0335
101059918	-0.36284
653061	-0.70141
653075	0.876
27333	-0.16341
51280	0.63665
113201	1.0995
64083	-0.71684
55204	0.53261
127845	0.6152
54856	1.62
84520	0.49225
57120	0.75338
92344	-0.58663
64689	0.90457
26003	-0.42285
9527	-0.5525
9570	0.55519
2805	0.67208
137362	0.34772
2806	0.97636
2811	1.1945
2812	-3.6965
2813	-0.69206
2814	-0.77761
51206	-0.5285
2815	-0.35895
10223	-0.13103
8733	-0.78843
55425	0.827
57678	-0.33578
7918	0.50695
84803	0.1664
137964	0.45646
55094	1.2666
253635	0.54458
55105	0.2141
55668	0.61776
63906	0.31721
54865	1.373
23131	0.87041
151306	0.44947
65056	-0.085428
60313	-1.0441
2817	-1.5888
221914	-1.8578
2262	-0.61528
10082	-0.18122
56261	-0.11805
2819	0.18721
23171	-0.86064
2820	0.34443
2852	-0.46356
170589	0.48738
122876	0.0503
10243	0.10003
2821	0.0787
338328	-0.44511
2822	0.43634
11321	-1.6519
54707	-1.3489
51184	0.39965
10457	0.35324
57720	-1.5564
2835	-0.10453
29933	0.3898
64582	-2.1888
56834	0.28559
7107	-0.7689
283554	-2.5508
124274	0.19568
353345	0.47791
350383	0.67896
344561	0.58145
344758	-0.67079
2838	0.4861
285601	-4.4221
134391	0.0012279
390212	0.59155
387509	-1.9988
151556	1.4146
165829	0.80748
80045	0.36285
57512	0.79257
26996	-0.23949
23432	0.19572
27239	-0.61877
2840	0.12817
29909	0.4267
11245	-0.2305
440435	1.0766
2841	0.13591
160897	-0.37342
11318	0.7588
1880	0.17687
2842	0.95139
2843	-0.17861
2844	-0.030975
2845	-0.65008
2848	-2.5682
2849	-1.1352
2850	-5.8802
2827	0.28545
2853	-0.62107
2854	-0.60403
2856	0.24638
2861	0.47505
9283	0.92329
2863	-0.20467
2828	0.61023
2866	-0.37647
11250	0.5805
9293	0.96214
9290	-0.27791
2830	-1.925
83873	0.47369
118442	-1.7843
81491	1.1658
8477	1.1562
8111	-1.9995
10936	-0.47163
100302652	-1.6757
27201	-4.1603
10888	-0.21638
53831	1.7603
54329	0.27808
53836	-0.032859
54112	-3.674
653519	1.0835
51463	2.119
9052	-0.10658
51704	0.24354
55890	0.49839
55507	0.14219
222545	1.5315
114787	-0.84144
285513	0.47403
2874	-2.7912
26086	-0.56091
29899	1.7201
63940	0.0046231
2875	-3.23
84706	0.34294
2876	-0.76477
2877	0.34691
2878	0.38043
2879	-2.7785
2880	0.53888
257202	1.4293
2882	-0.80901
493869	0.094662
57655	0.1399
57476	-0.8423
54762	0.74229
196996	1.0729
65983	0.65162
23151	-0.032106
10750	-0.63049
9402	0.21511
2887	0.37478
2888	-0.31207
2885	0.711
2886	0.42139
9687	-0.1889
26585	0.052068
64388	0.32387
29841	0.65511
79977	0.14845
57822	0.26903
9380	-0.092818
2890	0.13556
2891	0.35504
2893	0.43688
2894	0.021878
2895	0.14168
392862	-2.9033
402635	-1.5317
2898	0.40105
2899	0.31807
2900	0.51244
2902	-0.64313
2903	-0.99497
2904	0.021062
2905	-2.6247
2906	-2.7537
116443	0.60442
116444	-4.794
2907	-1.3626
23426	0.24019
80852	-0.44759
6011	-0.62054
156	-0.59217
157	0.31864
2868	0.13895
2869	0.6453
2870	0.90668
131890	1.2089
2911	-1.034
2912	1.5021
2913	0.39112
2914	1.3449
2915	-1.6021
2916	-1.9336
2917	-0.28177
2918	0.56732
2896	-0.085627
2922	-1.1736
80273	0.081402
134266	0.23772
2926	-2.4989
79774	-0.9846
83743	-0.15027
389207	0.66567
643226	-0.513
54103	-0.58677
145258	-2.8545
2928	-2.5501
284110	0.53033
55876	0.93846
56169	-0.49712
79792	-1.5253
1687	0.22178
23199	-7.2051
83445	0.61979
146395	-2.2587
2931	-1.6315
2932	0.29139
51527	-0.20023
2934	1.1562
2935	-2.2981
2936	-1.2682
2937	0.61506
2938	-1.9972
2939	-1.8955
2940	-1.4274
2941	0.23502
221357	-0.53594
79807	-0.054821
373156	0.32308
2946	0.13148
2947	-0.28982
2948	0.17593
2949	0.50237
9446	0.070979
119391	0.44271
2950	-0.13162
653689	2.0077
2954	0.39917
219409	-1.8867
170825	-1.5261
79712	0.070849
2957	0.68915
11036	-1.9912
2959	-0.018396
2960	0.63575
2961	0.23209
2962	0.30448
2963	-1.5722
2965	-0.12542
2966	1.0074
728340	1.6051
2967	-0.27366
2968	1.8618
404672	0.56068
2969	1.1258
9569	1.2939
84163	3.1702
389524	2.1995
2971	-1.2002
2975	0.080368
2976	-0.14395
9330	1.0892
9329	-0.37566
9328	-0.38288
112495	-0.13861
9567	-0.1707
85865	0.22906
54676	0.71345
84705	-0.54022
23560	-0.30036
29083	-0.87123
51512	0.78159
121355	-0.092542
149699	0.69491
2978	0.54756
2979	0.14493
9626	0.81176
2980	-0.36052
2981	-0.1001
83606	-0.40936
2982	0.42232
2977	-0.85804
2983	-0.2654
2984	0.44099
3000	-1.2338
60558	-0.29305
2987	0.71228
2990	-0.13728
100506127	0.46802
283464	-1.0627
727936	-0.74401
2992	0.82015
2993	-0.40475
2994	0.61449
2995	-0.42181
2996	-0.11695
2997	0.78432
2998	-0.38507
64412	-0.062962
3001	1.3752
3002	-0.32119
2999	0.064325
3003	-0.81058
3004	-1.8981
3005	-1.721
3024	-4.6934
8971	-3.5039
3006	-8.4466
3007	-7.3541
3008	-8.5223
3009	-5.5857
3010	-6.2397
341567	-0.84106
132243	-0.77134
221613	-4.5939
8969	-4.3261
85235	-4.6053
8329	-1.2208
8331	-2.858
8330	-2.4556
8332	-2.8302
8336	-3.4651
8338	-0.98427
317772	-1.8085
8335	-2.6925
8334	-3.7092
3013	-4.8253
3012	-5.1917
92815	-0.069675
3014	-0.31822
3015	-0.4835
94239	0.79671
255626	-4.8702
8346	-2.5897
8970	-3.3015
85236	-3.9465
8340	-2.069
8342	-3.6091
8341	-0.38658
8348	-1.5704
8349	-2.1183
3018	-3.274
8347	-4.4548
8344	-3.4829
8343	-4.6999
8339	-5.1717
8345	-3.6545
114483833	-0.83589
128312	-2.1936
440686	-0.8808
3021	-3.3692
8290	-2.6517
440093	-0.31348
8350	-6.0722
8357	-2.1569
8354	-2.5208
8356	-1.2472
653604	-1.6793
8358	-4.8751
8352	-5.643
8351	-3.4754
8353	-5.4826
8968	-1.7498
8355	-3.543
121504	-1.0669
8359	-1.3417
8363	-2.9944
8362	-1.7498
8368	-2.0188
8366	-6.1933
8364	-5.0822
8360	-4.8743
8367	-6.404
8361	-4.3965
8369	-0.69096
8365	-4.2109
8294	-1.1803
9563	-0.046368
23498	-1.2269
3026	-0.33458
22927	-2.1404
9200	-1.5021
201562	-0.53043
51495	0.55997
401494	-0.38325
57531	0.1742
26061	0.7726
3033	0.18938
3030	0.4885
3032	0.50603
3029	-1.4274
84264	-2.9979
3034	0.65252
57817	-0.88617
9421	0.075457
9464	-2.4003
54363	0.17498
51179	-0.1688
9001	-0.19029
1404	-0.93002
60484	-1.2127
145864	0.36902
404037	-1.2906
283254	0.047766
3035	1.4358
23438	0.061716
3036	-2.0493
3037	0.56817
3038	-0.61264
83903	-0.8171
8520	0.82807
115106	0.47167
55142	-1.3115
79441	0.50157
54930	1.0213
23354	0.2761
54801	0.14243
93323	0.55378
26762	-0.38162
84868	0.010616
10456	0.58872
3039	0.039686
3040	1.4325
3043	-1.4054
3045	-0.88468
3046	-0.17143
1839	0.76536
3047	0.396
3048	1.7354
3042	-0.81179
26959	0.17396
3049	-1.0968
10767	0.63784
3050	-0.33514
27198	0.29303
338442	0.65984
8843	0.76662
54985	-1.6263
29915	0.88363
3055	0.58988
3059	0.40844
348980	-2.4929
610	-5.0938
57657	0.54672
10021	-1.9582
3060	-3.0157
3061	1.0905
3062	-0.73875
10870	-0.20189
3065	0.87185
83933	-1.7557
79885	0.15909
3066	-0.37969
8841	0.7929
9759	-0.53352
10014	0.17561
51564	-0.93576
3067	0.74706
51020	-1.2699
374659	-0.75079
3068	-0.76537
154150	-2.1085
84717	-3.0421
50810	-0.66409
84064	-0.42643
81932	-0.14978
27440	-0.17879
3069	0.20077
55127	1.1971
55027	-1.1452
399671	1.1058
25938	0.54507
54497	-0.89816
63897	0.7318
256957	0.84566
50865	0.18224
23593	-0.61811
51696	0.09926
25831	1.6855
143279	-0.18172
79654	-0.89629
283450	2.7818
23072	0.00054384
57520	1.4349
57493	0.42367
92797	0.77497
3070	-0.64658
113510	0.83145
391723	-0.76568
9931	0.65321
85441	-2.8862
55363	0.29948
51409	0.81425
113802	0.42367
220296	-0.027842
253012	0.713
341208	0.26506
8925	0.3551
8924	1.2628
8916	1.1082
26091	0.64568
51191	-1.3675
55008	0.18703
9709	0.73281
64224	0.20399
3280	-0.7074
54626	-2.7451
390992	-1.9195
57801	-3.2054
388585	-3.0008
55502	-2.6043
84667	-2.9701
8820	0.48812
3073	1.1646
3074	-0.98459
284004	-0.045931
10614	-0.77896
124790	-0.21896
23462	-1.3542
23493	-1.2094
26508	-0.012964
3077	0.77367
164045	0.28049
3081	-0.48045
3082	0.62406
3083	-2.931
51236	-2.4797
9146	-3.2721
138050	0.17408
55733	1.051
57467	0.84181
3087	-0.94914
64399	0.61427
84439	-1.1835
79802	0.96158
10086	-0.18402
11148	0.59774
11112	-0.39455
26275	-0.19065
3090	-5.8695
23119	-1.2592
283987	-1.0546
3091	0.73575
55662	0.61368
64344	0.29825
25994	0.32838
51751	0.10642
613227	0.52177
192286	0.011198
51501	0.25175
29923	-0.14602
25988	0.37118
3094	1.0964
84681	-0.7618
135114	0.12407
3092	0.70036
9026	-2.689
204851	-0.41345
28996	0.23344
10114	1.3661
147746	0.61178
7290	0.45472
8479	-1.5439
3096	0.87527
3097	0.22162
59269	0.71972
55355	0.15309
148738	0.35339
3098	1.4281
3099	1.2567
3101	0.25953
80201	0.73711
3105	-2.6384
3106	-0.98292
3107	-3.1826
3108	1.0913
3109	-0.7711
3111	0.20528
3112	-0.4107
3113	0.68116
3115	0.79511
3117	-0.38236
3118	1.2096
3119	-0.29012
3120	0.40705
3122	0.96741
3123	-0.56273
3127	-0.8476
3133	1.491
3134	1.1375
3135	0.14515
3141	0.11343
3131	0.45427
6596	1.3593
3142	-0.99341
81502	1.0872
79618	0.78763
3145	-0.50838
56941	1.1889
83872	1.0248
10363	0.83459
10362	-3.5403
3159	-0.49001
8091	-1.4073
3146	0.2466
3148	-0.18094
127540	0.67801
3155	-0.036048
54511	0.22683
3156	0.94001
3157	1.6411
3158	0.10903
3150	-0.94736
3151	-0.21647
9324	-0.77102
10473	0.22179
22993	1.1094
10042	0.41881
57824	0.26777
3161	-0.16283
3162	0.24747
3163	0.40001
284293	0.20989
3166	-5.6027
3167	-0.7169
340784	-4.5628
6927	0.14206
6928	-0.70235
3174	0.096444
3176	0.50705
10949	-1.3625
3178	0.25937
144983	0.27
3181	-3.6581
3182	-0.93334
3183	0.39226
343069	0.83322
440563	-0.41445
649330	1.6764
3184	-0.83375
9987	-4.3271
3185	-0.41241
3187	0.26784
3189	0.98067
3190	-1.1686
3191	-1.5168
92906	-1.1642
4670	-1.6703
10236	1.1431
3192	-1.09
11100	0.1293
221092	-2.6227
399949	0.086605
112817	0.91781
9456	0.25913
9455	0.097475
9454	-2.1274
57594	0.8259
51361	-1.0542
29911	-0.53562
84376	0.43014
84525	0.18837
84072	0.57852
150280	-0.01761
3198	-0.42364
3206	-2.6766
3207	-0.60903
3209	-1.8795
3199	0.18828
3200	-1.5539
3201	-2.3722
3202	-0.10115
3203	0.19874
3204	-0.55537
3205	-1.5535
3211	0.12798
10481	-0.17054
3212	-0.84246
3213	-1.4567
3214	-1.2815
3215	0.19333
3216	-0.93211
3217	-0.93339
3218	-0.26793
3219	-0.91946
3226	0.15996
3227	-0.11058
3228	-1.2457
3229	-1.9506
3221	-0.32253
3222	-0.19412
3223	0.71008
3224	-0.39436
3225	-1.6641
3231	-1.6854
3236	-0.43371
3237	-3.0149
3238	-1.0184
3239	-1.5888
3232	0.49764
3233	-0.48132
3234	-2.1444
3235	-2.585
3240	0.57342
50809	-0.50768
3208	0.32784
3241	0.268
51440	1.2969
3242	0.96386
84842	-1.4497
54969	0.23202
3248	0.072939
27306	-0.21162
3249	0.35993
3250	-0.28252
3257	0.050093
84343	0.80838
89781	-0.097297
11234	0.38369
79803	-2.1261
10855	0.16436
60495	0.14122
3263	0.13383
55806	-1.2055
3265	-1.9389
3270	0.76533
646962	-0.82195
3273	0.35527
3269	0.25924
11255	-0.087085
59340	0.83533
8739	-3.4782
388697	-4.0771
78995	0.84114
64342	0.94928
9653	0.47189
9957	-0.32213
9956	-0.71497
9955	-2.0935
9953	-0.998
9951	-2.5804
222537	-0.02047
64711	-1.658
9394	0.54786
266722	-0.10768
3281	-1.5191
440498	-1.0629
150274	0.16213
3290	0.47704
374875	-1.814
3291	-0.94775
3292	-1.2175
51170	0.95826
51144	0.098918
345275	-0.32697
51171	0.71601
3294	-1.9182
3293	1.0361
3295	-0.55329
8630	0.9752
51478	1.0919
7923	-0.47822
3283	-0.93906
3284	-1.0712
80270	0.018665
83693	-2.4017
84263	0.35381
3297	-2.7557
3298	0.41899
11077	0.5452
3299	-0.71181
124535	-0.42943
84941	0.31999
3320	-5.3974
3326	-2.168
7184	1.3844
259217	0.94262
116835	-1.5372
6782	0.8589
51182	0.31872
3303	1.0658
3304	0.54916
3305	1.1164
3306	1.2036
3308	-0.046901
22824	0.69465
3309	1.3935
3310	0.88992
3312	-5.0048
3313	0.17595
3315	-2.4905
51668	-0.97797
3316	-0.14288
8988	0.18481
126393	-1.9692
27129	0.0737
26353	0.074234
94086	-0.02485
79663	0.60583
23640	-0.23687
3329	0.4087
3336	-0.030477
100529241	0.49883
3339	0.89339
10808	-0.95805
10553	0.90659
109703458	
3350	0.1275
3351	0.41388
3352	0.75668
3354	0.80451
3355	-0.83707
3356	1.0251
3357	0.32406
3359	-1.013
170572	0.47
200909	0.21809
285242	1.1673
3360	0.25553
3361	-1.7061
3362	-0.84624
3363	0.067874
5654	-1.2907
27429	0.56469
94031	-1.0471
203100	-0.54045
3064	-0.061857
30811	0.19888
3364	-0.084853
135458	-1.6036
84329	0.35689
3373	1.4652
8692	-0.01425
8372	0.34323
23553	0.52411
54768	2.8402
81888	-2.1459
123688	0.24926
219844	0.32108
10525	0.065827
25764	-1.0148
285148	-1.022
3375	0.25457
3376	0.5377
55699	1.2254
200205	-4.1467
3381	0.065819
25998	0.77043
3382	0.23996
130026	1.4795
3383	0.5145
3384	0.34376
3385	0.51669
3386	0.27537
7087	0.8225
23379	0.13511
79664	0.53354
23463	-1.728
29851	-0.25255
3397	-3.7124
3398	-2.1146
3399	-1.6305
3400	-4.1665
3416	0.55622
3417	1.313
3418	-1.36
3419	-0.14007
3420	0.70204
3422	-0.70806
91734	-0.90864
414328	0.12613
3620	0.51621
169355	-1.2169
3425	-4.5209
9592	-2.7722
8870	0.81862
51124	-0.43
51278	-3.4947
389792	-4.9011
25900	-0.010896
126917	-1.079
3428	0.32717
3429	-0.51562
122509	-0.049164
83982	0.9028
10437	-1.5263
3430	0.47187
10561	-0.5616
10964	-0.16516
2537	-0.93112
64135	-0.49606
3434	0.88491
439996	0.71495
3433	0.013391
3437	0.81464
24138	0.42033
8519	-0.29674
402778	-0.51973
10581	-0.43671
10410	-0.32248
387733	-0.87362
3439	0.95581
3446	-1.0239
3447	0.47768
3448	-2.0963
3449	-2.3523
3451	-1.75
3440	-0.38056
3452	-1.0103
3441	-0.20765
3442	-0.88726
3443	-0.82264
3444	-2.3021
3445	-0.30777
3454	-0.1494
3455	0.35865
3456	-0.71436
338376	-0.047802
3458	-0.20277
3459	0.78453
3460	0.35114
56832	-0.36492
282618	0.71042
282616	0.79106
282617	-0.13056
163702	-0.14636
3467	-0.60941
3475	0.54468
7866	-1.5159
55764	1.5218
9742	-0.65847
26160	1.9309
90410	0.29453
64792	1.0573
11020	0.047304
112752	0.53918
56912	1.0423
51098	0.03156
55081	-0.33987
80173	0.16226
57560	0.24364
28981	0.13891
8100	0.50149
119710	-0.038322
9543	-0.34681
57722	-1.012
3479	-0.070415
3480	-0.84538
3481	0.27898
10642	0.31986
10644	0.16825
10643	0.44635
3482	-0.65554
3483	-3.7543
3484	-0.86256
3485	-1.1979
3486	-2.1888
3487	-1.3949
3488	-1.7584
3489	-1.6566
3490	-2.4098
347252	-1.3001
374918	-0.25833
388555	0.56214
79713	-1.8215
91156	-0.011545
3508	0.28861
492311	0.53595
3543	-1.5331
100423062	-4.7387
402665	-0.51822
285313	0.4693
152404	-0.31528
84966	-0.25915
283284	2.6725
147710	0.5717
3321	1.5954
150084	0.49655
10261	0.57452
93185	1.318
57549	-0.37164
22997	-1.8389
3549	0.085941
339834	1.4323
3550	0.47344
121457	-0.09389
3551	2.2352
9641	0.12783
10320	0.39099
22807	0.070331
22806	0.90704
64375	0.2048
64376	1.6421
3586	-0.12417
3587	0.31825
3588	0.37114
3589	-2.25
3590	1.2087
3592	0.83942
3593	0.85791
3594	0.066842
3595	0.68534
3596	0.46894
3600	-0.021431
3601	-0.95736
3603	-0.10929
3605	-0.51083
27190	-0.38516
27189	-1.0665
53342	-2.8843
112744	-0.53577
23765	-2.3183
55540	0.21243
84818	-0.7446
54756	-0.60091
132014	-1.6949
3606	0.52261
10068	-0.021579
8809	-0.016361
29949	0.38469
3552	0.51737
3553	0.27967
84639	-0.5809
3554	-0.090605
7850	-0.33915
3556	-0.023089
9173	-0.61396
8808	-0.81558
3557	-0.81241
3558	-0.093398
50604	0.45867
53832	-0.24365
53833	-0.11297
59067	1.903
50615	0.20406
50616	-0.33715
58985	0.18751
116379	0.57318
51561	-0.1884
149233	1.0305
11009	0.099556
64806	-0.66146
55801	0.68612
246778	0.41271
9466	0.56718
3559	-0.21338
3560	0.068051
3562	0.47818
386653	0.24349
133396	0.51365
9235	-0.33717
90865	-0.84618
27179	0.26735
27177	0.41983
56300	-0.45405
26525	-0.27657
27178	0.18809
3565	-0.1033
259307	-1.4046
3566	1.0353
3567	0.29683
3568	-0.76139
3569	-0.037528
3570	-0.3145
3572	0.80386
3574	0.37428
3575	-0.47684
3578	0.046836
286676	0.25854
387597	-1.0883
3608	1.0641
3609	-1.3507
3611	-0.65489
80895	0.97153
64771	0.99091
10994	0.89135
196294	0.42971
83943	0.45707
10989	0.5026
55272	-2.3272
92856	-0.12293
3612	0.12532
3613	0.91601
55364	0.12159
3614	-0.021787
3615	-0.58584
3617	-0.60515
50939	0.64883
9118	-0.37853
255783	-3.8494
100505573	-0.64494
55765	0.29918
388324	-0.022222
3619	0.35148
64423	-1.9611
3621	-0.54861
3622	-0.62212
54556	0.35132
51147	1.1158
84289	-0.18818
3623	-0.61312
3624	-0.50211
3625	-1.9918
3626	1.2821
83729	0.10676
58493	-0.15557
389119	0.66519
55924	0.24238
11185	-0.29838
54617	-0.29443
83444	-2.4728
125476	-0.31142
54891	1.7339
283899	-2.0306
3628	0.91615
3631	-0.25674
3632	0.61592
3633	0.94739
3635	0.25392
56623	-2.7371
22876	-0.49181
27124	-0.17453
51763	-0.5239
3636	-0.74399
3630	-0.55107
723961	-0.41541
387755	0.71664
3638	0.024682
51141	0.34109
3640	-0.65421
3641	-0.64109
10022	-0.48164
11172	-2.9056
3642	-6.0782
84684	-2.3046
3643	0.4161
3645	1.3097
642938	0.63623
100131897	0.42257
26173	-7.1723
55174	-0.051594
54973	-3.8573
57117	-0.15931
55726	-0.30113
57508	0.29975
65123	0.91317
92105	2.152
80789	0.020641
26512	0.6588
25896	0.11761
55656	0.49288
55756	0.56458
27152	1.6221
27130	1.0844
9807	1.1098
51447	0.25382
117283	0.63484
253430	-0.098146
51194	-0.11702
9670	1.9416
79711	-0.058138
3843	-0.16732
10527	0.23728
10526	0.21695
55705	0.68624
3652	0.71488
64768	-0.39631
642574	-0.22975
79781	0.26703
9657	1.2669
55721	0.3374
115811	1.1725
23288	-1.23
132141	1.8686
389123	0.58104
389124	-0.092632
440956	0.42703
84223	0.64981
64799	1.2643
654502	0.021584
285423	0.3171
80726	1.2531
8826	-0.273
10788	0.30424
128239	2.4449
9922	-0.80489
440073	-1.774
154865	0.67937
10335	-0.59791
134728	-0.29323
3656	1.0146
11213	-0.16216
51135	1.4181
3658	0.98991
3659	0.98151
3660	0.83192
26145	-2.0991
359948	-6.851
64207	-6.4788
3661	0.27853
3662	-0.17616
3663	0.34224
3664	1.888
3665	-4.7919
3394	-1.8765
10379	0.31426
56269	-0.035674
126298	-0.45439
3667	0.23413
8660	-8.3588
79192	-2.0669
153572	-4.4587
79191	-3.5706
50805	-2.4984
10265	-1.2179
79190	-0.27755
81689	0.12779
122961	-1.9481
23479	-0.91858
9636	-0.20625
3669	-0.20684
81875	0.77672
3670	-0.14518
64843	-1.0269
3671	0.092704
57611	-0.14803
140862	-0.36976
145501	-0.2936
51015	-0.81873
79763	0.49295
9798	-0.32192
91464	-0.19887
57461	1.3473
100534599	1.4812
51477	-1.9607
83737	0.58067
81533	-0.38797
55846	0.87736
3672	-0.16387
8515	1.6019
22801	-0.90656
3673	0.59777
3674	0.84086
3675	0.56846
3676	-1.1256
3678	1.0524
3679	1.5643
8516	-0.84394
3680	-0.11281
3681	0.91323
3682	-0.28928
3683	1.0206
3684	0.20711
3685	-0.090957
3687	-0.31645
3688	0.20126
9270	-0.43437
3689	0.17809
3690	1.1136
23421	
3691	0.92377
3693	0.89452
3694	-0.24116
3695	-0.71778
3696	0.46306
9358	0.18743
3697	0.61158
3698	0.61373
3700	0.44401
80760	-0.4014
3702	-0.5042
55600	0.48645
142683	0.047452
9445	-0.5579
81618	-0.58194
3704	0.10847
3705	-0.48579
3706	-1.6126
3707	-1.4343
80271	0.54423
3708	0.39462
3709	0.3923
3710	2.5235
223075	-1.2194
6744	0.7104
85450	-0.60676
150771	1.3412
162073	-0.71932
6453	0.6185
50618	0.55959
3712	0.9894
3713	0.12629
10625	1.2042
55677	0.96072
389434	-0.064833
284359	1.2605
390243	-0.30678
100129669	-1.203
113177	-1.8867
79960	1.5455
23338	0.69358
182	1.1461
3714	-3.2819
84522	-0.88207
3716	0.92051
3717	-0.55164
3718	0.068343
152789	-0.88731
9832	0.78571
58494	-0.38271
83700	-1.2795
120425	1.0417
3720	-1.1486
221895	0.12797
57608	0.60418
3512	1.77
122953	-0.55126
79864	-0.3288
51528	0.34321
221037	0.1797
65094	-1.6036
23210	-0.61854
100137047	-1.3657
8681	-2.692
339123	-4.6205
133746	-1.1125
9929	-0.7728
126119	-0.1031
56704	0.062885
57158	-2.3796
57338	-5.3027
84502	-3.8481
51155	0.16832
90861	-0.073472
8629	-0.25238
8690	0.77536
126306	-1.3283
10899	-0.76103
3725	-1.4455
3726	-0.71265
3727	-4.6013
3728	1.2196
353219	0.78499
8997	1.4696
23189	-3.699
25959	-0.31898
256949	-4.8244
163782	1.6003
284058	-1.4453
151050	-0.1095
54934	0.183
55683	0.52112
3735	-1.4273
147872	-0.10967
2648	0.0098037
8850	-0.58722
10524	-2.0593
7994	0.4362
23522	1.9865
11143	0.4364
84148	-1.1721
11104	0.81514
84056	-0.35192
83473	0.24875
10300	0.087429
79768	1.1766
81621	-0.85339
23254	-0.98969
9920	-11.097
166348	1.3135
390594	-4.6767
25948	0.41903
143879	1.5976
55709	0.45971
89890	1.6359
84078	0.98697
84541	0.47986
56888	0.91014
3736	-0.65135
3744	-0.55789
3737	0.78817
3738	0.73433
3739	-0.6455
3741	-2.3613
3742	0.51972
3743	-0.95392
7881	0.4203
9196	-0.2412
3745	0.12823
9312	0.42455
3746	0.13226
3747	-1.3261
3748	-0.58229
3749	-0.39008
3751	0.18854
3752	0.97721
3753	0.49001
9992	0.14342
10008	0.60414
23704	-0.30538
3754	-0.57641
3755	-1.1535
26251	-4.7712
170850	-3.5009
93107	-1.5527
3756	1.2763
3757	-2.0417
23416	0.46593
23415	0.85843
27133	0.84818
81033	1.4157
90134	-0.1949
131096	0.59629
30820	0.66601
30819	0.74518
30818	0.23852
80333	-0.54026
3758	0.80485
3766	0.525
3767	0.80539
3768	1.2917
3769	0.58675
3770	-1.5902
3772	0.35107
