Entrez	LOEUF
390212	0.33804
387509	0.53904
151556	1.971
165829	1.6222
80045	0.87288
57512	3.0895
26996	0.94304
23432	2.1022
27239	2.3747
2840	-0.31101
29909	0.81157
11245	1.2097
440435	1.6363
2841	0.58636
160897	-0.30686
11318	0.46823
1880	2.1804
2842	2.4463
2843	
2844	2.5946
2845	2.6145
2848	-0.69487
2849	0.64675
2850	0.87068
2827	0.26076
2853	-0.71218
2854	0.33416
2856	0.28399
2861	3.0408
9283	0.029778
2863	-0.63103
2828	1.6926
2866	0.40555
11250	0.71712
9293	2.8819
9290	1.366
2830	1.0129
83873	2.1289
118442	-1.1648
81491	2.117
8477	-0.80437
8111	1.0199
10936	-0.18084
100302652	1.3055
27201	-2.9007
10888	0.97656
53831	1.8119
54329	2.7248
53836	-0.23159
54112	-0.74614
653519	1.8966
51463	0.64503
9052	0.779
51704	2.2512
55890	1.0046
55507	1.9126
222545	-0.40309
114787	-1.7277
285513	0.7038
2874	3.2419
26086	1.5396
29899	2.0379
63940	0.17087
2875	-1.7302
84706	3.1006
2876	0.59237
2877	-1.3171
2878	-0.067801
2879	-0.045769
2880	0.48322
257202	0.37552
2882	-0.42596
493869	1.2707
57655	2.8984
57476	2.7038
54762	-0.038351
196996	1.7583
65983	0.79999
23151	4.536
10750	0.88759
9402	0.94637
2887	5.4618
2888	1.6702
2885	3.7922
2886	1.8839
9687	5.2153
26585	1.7855
64388	0.85123
29841	2.0784
79977	5.4408
57822	4.761
9380	0.23836
2890	5.285
2891	5.741
2893	3.9928
2894	5.6517
2895	4.3891
392862	2.1985
402635	-1.4057
2898	3.1999
2899	5.3646
2900	4.0439
2902	4.4411
2903	7.1895
2904	8.1943
2905	0.41756
2906	3.6835
116443	3.9013
116444	-2.8246
2907	1.997
23426	5.8263
80852	2.8145
6011	1.0776
156	6.6723
157	2.8555
2868	0.10471
2869	3.7811
2870	4.1132
131890	2.1661
2911	5.5138
2912	2.8348
2913	4.488
2914	4.8313
2915	4.4733
2916	-0.073317
2917	4.3377
2918	3.2443
2896	3.9714
2922	-0.41645
80273	1.5126
134266	0.75107
2926	-0.2543
79774	-1.7882
83743	2.1148
389207	0.088619
643226	0.23829
54103	0.7092
145258	0.39012
2928	-0.81416
284110	0.29985
55876	1.3077
56169	0.67341
79792	-0.89259
1687	0.67777
23199	5.7803
83445	0.080003
146395	0.90156
2931	3.9222
2932	2.0476
51527	1.6981
2934	2.8107
2935	3.7415
2936	0.75387
2937	2.3819
2938	-0.18471
2939	-0.6443
2940	0.949
2941	1.7064
221357	-0.26762
79807	2.3021
373156	0.97456
2946	-0.09419
2947	0.65593
2948	0.60949
2949	1.168
9446	-0.26497
119391	0.67023
2950	0.071546
653689	0.86962
2954	0.30036
219409	0.34365
170825	0.66658
79712	-0.10354
2957	3.6463
11036	0.32069
2959	1.8519
2960	3.1312
2961	1.3055
2962	2.5768
2963	-0.86885
2965	3.4173
2966	0.29607
728340	2.0152
2967	0.52588
2968	1.5127
404672	0.20561
2969	4.0039
9569	5.8512
84163	1.7021
389524	1.7489
2971	-0.90299
2975	7.3755
2976	6.0278
9330	1.4999
9329	4.2855
9328	1.135
112495	0.56464
9567	3.0751
85865	0.76407
54676	3.207
84705	0.88216
23560	3.313
29083	0.52268
51512	1.282
121355	2.5849
149699	0.063992
2978	1.2049
2979	0.69005
9626	0.51479
2980	-1.9477
2981	1.3591
83606	1.4431
2982	1.6145
2977	2.7408
2983	2.0416
2984	0.91828
3000	2.0537
60558	-0.68001
2987	1.0529
2990	2.2263
100506127	1.3916
283464	1.5612
727936	-0.65857
2992	-0.24008
2993	0.070162
2994	0.12702
2995	-0.14742
2996	1.2587
2997	2.0821
2998	-0.1242
64412	2.0958
3001	0.728
3002	-0.23724
2999	0.085615
3003	0.84803
3004	-1.4073
3005	1.1819
3024	-1.1023
8971	0.61547
3006	0.049357
3007	-0.37726
3008	-0.47024
3009	0.21102
3010	0.50751
341567	-0.68637
132243	1.1846
221613	0.55708
8969	-0.51129
85235	-0.85515
8329	0.86677
8331	-0.31427
8330	0.33417
8332	-1.3098
8336	-1.0001
8338	0.19757
317772	1.5549
8335	-0.40412
8334	0.7118
3013	-1.8997
3012	-0.77784
92815	0.32912
3014	1.8039
3015	2.3187
94239	1.3321
255626	0.23878
8346	0.21606
8970	-0.22178
85236	-0.082966
8340	-1.8316
8342	-3.4065
8341	0.56442
8348	-1.5393
8349	1.4166
3018	-0.55682
8344	-0.54061
8343	-2.8935
8339	-1.4012
8345	-1.7101
114483833	0.548
128312	-0.79152
440686	0.13647
3021	2.581
8290	-0.8353
440093	-0.016707
8350	-1.8714
8357	-0.57537
8354	-0.016009
8356	0.25758
653604	-0.33127
8358	-0.95551
8352	-1.6621
8351	-0.34819
8353	-2.4159
8968	0.64882
8355	-1.9556
121504	0.091179
8359	-1.71
8363	1.1852
8362	0.21314
8368	-2.1481
8366	-0.75769
8364	-1.5272
8360	-1.3111
8367	-2.9101
8361	-0.74415
8369	-0.52998
8365	-1.4539
8294	0.54794
9563	1.3481
23498	-0.97349
3026	-0.39401
22927	-0.044533
9200	-1.8044
201562	1.5556
51495	2.1538
401494	-0.61217
57531	1.4996
26061	-0.24186
3033	1.1937
3030	2.5167
3032	0.97486
3029	0.19802
84264	-1.5913
3034	0.21176
57817	0.59776
9421	1.0085
9464	2.2178
54363	0.78954
51179	0.11342
9001	-0.15475
1404	2.7722
60484	-0.10428
145864	0.25499
404037	1.1057
283254	1.8922
3035	1.612
23438	2.1458
3036	0.4537
3037	4.2855
3038	2.5389
83903	1.1337
8520	1.0052
115106	0.80775
55142	0.50212
79441	2.522
54930	1.9327
23354	2.4653
54801	0.6559
93323	0.75728
26762	-1.2836
84868	1.9987
10456	0.94871
3039	-0.052844
3040	-0.57945
3043	-2.2021
3045	0.087803
3046	0.18416
1839	2.1746
3047	0.64582
3048	2.3776
3042	0.4836
26959	2.1119
3049	-1.2739
10767	2.4644
3050	0.27514
27198	0.75547
338442	0.42679
8843	0.63469
54985	-1.1731
29915	5.8255
3055	2.6226
3059	2.738
348980	5.3318
610	3.1894
57657	2.4689
10021	4.094
3060	-0.26255
3061	1.803
3062	3.2086
10870	-0.14052
3065	3.4622
83933	-0.70755
79885	2.284
3066	2.8098
8841	4.6493
9759	8.3259
10014	7.3901
51564	6.4382
3067	3.7631
51020	0.11459
374659	0.026959
3068	3.544
154150	
84717	2.9592
50810	3.3868
84064	-0.42792
81932	0.47638
27440	0.16749
3069	7.269
55127	9.017
55027	0.59403
399671	1.7192
25938	2.401
54497	3.6734
63897	2.302
256957	1.679
50865	1.3653
23593	-0.58681
51696	3.1625
25831	10.347
143279	2.6852
79654	2.7885
283450	12.826
23072	6.8001
57520	5.6213
57493	4.1918
92797	0.45063
3070	3.2864
113510	2.7735
391723	1.8453
9931	9.756
85441	1.4761
55363	1.6801
51409	1.6272
113802	-0.55834
220296	2.2519
253012	0.57934
341208	0.25341
8925	13.064
8924	13.968
8916	5.2528
26091	5.1883
51191	1.8339
55008	-0.5351
9709	2.868
64224	3.8113
3280	2.5924
54626	-1.0269
390992	-0.15452
57801	-1.7117
388585	-1.1839
55502	-3.8897
84667	0.75026
8820	1.8782
3073	1.7207
3074	1.0656
284004	0.31161
10614	4.643
124790	0.88759
23462	2.7287
23493	0.72891
26508	0.76285
3077	1.2385
164045	1.1687
3081	0.41677
3082	4.7656
3083	-2.2534
51236	-0.30829
9146	3.1227
138050	1.4202
55733	2.7676
57467	1.2272
3087	2.5426
64399	5.3361
84439	0.82444
79802	0.40458
10086	0.24088
11148	0.12605
11112	0.95023
26275	1.1513
3090	1.7109
23119	4.4098
283987	3.8054
3091	4.6552
55662	3.3376
64344	2.3365
25994	0.57955
51751	0.50643
613227	0.014302
192286	0.8075
51501	1.6231
29923	0.4948
25988	4.1413
3094	-0.42607
84681	0.49889
135114	-0.24668
3092	4.7991
9026	-0.51329
204851	6.5204
28996	6.6066
10114	5.5894
147746	2.3858
7290	7.7073
8479	1.3363
3096	8.9659
3097	10.576
59269	7.1004
55355	2.5436
148738	0.85596
3098	5.8978
3099	4.4898
3101	-0.28957
80201	2.8717
3105	-2.5196
3106	-0.5589
3107	-2.0343
3108	1.5551
3109	1.1508
3111	-0.82276
3112	0.63955
3113	0.53908
3115	-0.35259
3117	-1.6675
3118	0.57128
3119	-0.095156
3120	-0.016663
3122	2.6344
3123	-0.46165
3127	-0.28925
3133	2.6193
3134	0.29099
3135	0.76263
3141	2.1574
3131	3.0089
6596	-0.66816
3142	3.5727
81502	3.4353
79618	3.8452
3145	3.8012
56941	1.73
83872	9.9976
10363	3.1397
10362	1.0703
3159	2.5415
8091	0.37254
3146	3.5718
3148	3.6297
127540	-0.72084
3155	1.2943
54511	0.48858
3156	4.9518
3157	4.788
3158	0.7934
3150	1.7165
3151	1.6226
9324	2.0559
10473	0.8513
22993	5.8417
10042	2.9821
57824	-0.38336
3161	1.0658
3162	0.67738
3163	1.0802
284293	-1.472
3166	-1.3959
3167	0.78253
340784	1.2535
6927	4.5095
6928	5.7083
3174	3.535
3176	0.013265
10949	1.1977
3178	4.1654
144983	1.3524
3181	5.4762
3182	3.2934
3183	4.1262
343069	0.82069
440563	0.32133
649330	1.3698
3184	4.1912
9987	3.4257
3185	4.0807
3187	6.0888
3189	3.4816
3190	3.9928
3191	5.6231
92906	1.8374
4670	3.9638
10236	5.6766
3192	6.7825
11100	7.3259
221092	5.9241
399949	0.74746
112817	0.84427
9456	4.6515
9455	1.7621
9454	0.45305
57594	3.5358
51361	1.5425
29911	0.098428
84376	4.0643
84525	0.90759
84072	1.8751
150280	0.02162
3198	1.3777
3206	1.9852
3207	2.5985
3209	3.0479
3199	3.7878
3200	3.0494
3201	-1.861
3202	1.4413
3203	0.99637
3204	-0.13332
3205	0.12154
3211	2.3555
10481	0.45705
3212	-0.2127
3213	1.5521
3214	0.92282
3215	1.6514
3216	0.88975
3217	0.82324
3218	0.81864
3219	1.5403
3226	1.8926
3227	1.0366
3228	-1.5495
3229	1.9639
3221	1.9274
3222	0.052794
3223	2.5794
3224	1.8771
3225	1.6239
3231	0.29382
3236	2.1615
3237	0.21208
3238	-0.64757
3239	1.5809
3232	2.8931
3233	1.5005
3234	0.9367
3235	-0.5706
3240	1.3849
50809	4.3227
3208	2.599
3241	1.5815
51440	0.56621
3242	2.2784
84842	1.019
54969	0.473
3248	0.75605
27306	-1.5083
3249	4.5961
3250	-0.53733
3257	2.2183
84343	3.6509
89781	2.6765
11234	3.0275
79803	0.62255
10855	1.1152
60495	2.2883
3263	1.9119
55806	2.6773
3265	1.7619
3270	2.1835
646962	
3273	0.61649
3269	1.2819
11255	1.0799
59340	-0.2402
8739	-2.2373
388697	-1.4187
78995	2.0111
64342	0.55216
9653	2.6132
9957	2.3213
9956	1.5805
9955	-0.7314
9953	0.16813
9951	0.97693
222537	2.5379
64711	-0.9196
9394	3.2262
266722	2.8201
3281	0.71141
440498	-1.6004
150274	1.6915
3290	1.5088
374875	-0.11148
3291	0.67746
3292	1.1112
51170	1.1323
51144	0.72697
345275	0.94605
51171	0.020819
3294	-0.8113
3293	1.8605
3295	1.9454
8630	2.0628
51478	1.7021
7923	1.3411
3283	0.044924
3284	0.47839
80270	-0.36107
83693	0.67677
84263	0.95063
3297	1.9932
3298	3.4574
11077	0.4859
3299	0.8302
124535	4.7747
84941	1.1323
3320	5.29
3326	5.434
7184	5.4935
259217	3.8423
116835	0.72703
6782	1.4028
51182	2.2331
3303	1.0358
3304	-0.17714
3305	1.1285
3306	3.4539
3308	5.2017
22824	3.9768
3309	3.7815
3310	0.33416
3312	5.9108
3313	4.3114
3315	-1.3338
51668	1.379
3316	-0.1135
8988	0.44162
126393	-1.3701
27129	0.35333
26353	1.581
94086	0.29058
79663	1.7656
23640	0.68481
3329	4.654
3336	2.0102
100529241	4.5461
3339	8.6755
10808	5.0833
10553	-0.50561
109703458	
3350	1.5669
3351	2.4527
3352	0.73123
3354	0.80857
3355	1.387
3356	2.9722
3357	1.4028
3359	1.2323
170572	0.77904
200909	0.0028132
285242	0.85586
3360	2.7077
3361	0.71856
3362	0.2436
3363	2.496
5654	1.9386
27429	2.4931
94031	-0.24256
203100	-0.77293
3064	9.8342
30811	4.7677
3364	-0.10129
135458	-0.53131
84329	1.9806
3373	1.9198
8692	0.89746
8372	0.97848
23553	-0.048323
54768	6.5287
81888	-1.3994
123688	1.6032
219844	0.89074
10525	6.4151
25764	1.2824
285148	0.65519
3375	0.9425
3376	2.0731
55699	3.5377
200205	-0.94771
3381	1.0008
25998	3.6823
3382	2.7702
130026	1.9318
3383	2.024
3384	0.88246
3385	-1.2713
3386	0.6311
7087	3.5744
23379	6.653
79664	1.4399
23463	2.8895
29851	0.8033
3397	0.52209
3398	1.8545
3399	1.6877
3400	-1.118
3416	3.2095
3417	2.2061
3418	3.9493
3419	1.1702
3420	1.2219
3422	1.6788
91734	-0.0014137
414328	0.42913
3620	0.72046
169355	0.68768
3425	-0.59389
9592	1.4903
8870	-0.30866
51124	-1.1664
51278	1.2289
389792	1.8041
25900	1.9395
126917	2.9414
3428	1.7439
3429	1.0633
122509	1.6315
83982	-0.088993
10437	-0.34776
3430	-0.56841
10561	0.59307
10964	0.47795
2537	-0.10044
64135	-1.2677
3434	1.0175
439996	-0.1892
3433	0.19018
3437	0.40537
24138	1.4529
8519	1.2935
402778	-0.0029238
10581	0.53293
10410	0.32724
387733	-0.46691
3439	0.56564
3446	-1.1166
3447	0.4083
3448	-1.1166
3449	-1.8322
3451	0.45638
3440	-0.49309
3452	-0.70354
3441	0.45638
3442	0.4083
3443	0.23462
3444	0.23462
3445	-0.59674
3454	-0.16951
3455	2.39
3456	
338376	0.24242
3458	1.2571
3459	1.8918
3460	3.1469
56832	-0.14412
282618	0.44451
282616	0.30866
282617	0.055124
163702	2.6298
3467	0.24242
3475	2.2012
7866	1.0823
55764	3.2022
9742	1.6748
26160	4.4372
90410	2.2537
64792	1.7912
11020	1.1842
112752	0.29977
56912	2.6703
51098	0.95245
55081	-0.055497
80173	-0.25648
57560	2.9059
28981	1.1946
8100	1.3884
119710	0.19908
9543	2.3502
57722	2.946
3479	2.1994
3480	7.0565
3481	2.543
10642	6.3457
10644	5.2349
10643	5.6243
3482	8.1701
3483	-0.25582
3484	-1.693
3485	1.4898
3486	1.8112
3487	1.6569
3488	1.3744
3489	-0.14981
3490	-1.039
347252	-0.19873
374918	-0.10928
388555	0.96938
79713	1.1781
91156	1.4417
3508	1.2733
492311	0.67821
3543	-0.44919
100423062	-2.0633
402665	2.0718
285313	0.78751
152404	2.21
84966	2.0709
283284	1.0318
147710	0.82798
3321	7.1661
150084	-0.36293
10261	-0.56761
93185	1.2485
57549	2.0849
22997	5.9121
3549	3.1355
339834	2.6721
3550	2.8037
121457	0.43772
3551	5.3601
9641	3.7435
10320	4.8463
22807	3.889
22806	4.631
64375	4.4037
64376	4.1965
3586	2.2647
3587	1.8293
3588	1.1787
3589	-0.721
3590	0.96744
3592	1.0424
3593	1.4253
3594	2.1763
3595	1.3611
3596	0.66538
3600	0.024287
3601	-0.089905
3603	3.04
3605	1.9683
27190	0.13066
27189	-0.35468
53342	-3.0566
112744	1.1437
23765	1.9858
55540	0.92445
84818	2.9821
54756	1.6951
132014	2.7973
3606	0.45331
10068	-0.48507
8809	0.87032
29949	1.0486
3552	1.6385
3553	2.7613
84639	-0.1896
3554	2.6431
7850	-0.17906
3556	2.5871
9173	1.1911
8808	0.027983
3557	0.46587
3558	1.9854
50604	0.22767
53832	1.023
53833	1.4351
59067	2.9049
50615	3.0717
50616	0.15241
58985	1.1256
116379	-0.30729
51561	0.38195
149233	2.6673
11009	0.53886
64806	1.4127
55801	0.69186
246778	2.4836
9466	1.8551
3559	1.8462
3560	3.0828
3562	0.2384
386653	-0.044068
133396	1.7187
9235	-2.5048
90865	-0.45388
27179	0.66561
27177	-0.49619
56300	1.0154
26525	0.65509
27178	-0.21269
3565	1.9476
259307	0.93547
3566	3.1873
3567	1.2746
3568	0.059364
3569	1.7186
3570	1.5883
3572	4.1881
3574	1.069
3575	1.51
3578	-0.67624
286676	0.80054
387597	3.3978
3608	4.4668
3609	6.3532
3611	2.6055
80895	4.2629
64771	4.613
10994	1.8674
196294	0.51688
83943	0.13336
10989	3.4179
55272	-1.8904
92856	1.1415
3612	0.80268
3613	0.57421
55364	0.35554
3614	2.9116
3615	2.7475
3617	0.13319
50939	3.2871
9118	-0.49907
255783	-1.7396
100505573	0.14103
55765	2.224
388324	-0.10845
3619	4.9988
64423	5.108
3621	3.0875
3622	3.2976
54556	4.5333
51147	1.1878
84289	2.8022
3623	2.4614
3624	4.3753
3625	2.8914
3626	0.85281
83729	1.7137
58493	1.303
389119	1.2778
55924	1.6234
11185	0.32927
54617	8.954
83444	1.5932
125476	0.1069
54891	5.8452
283899	0.47499
3628	1.7945
3631	5.2697
3632	4.3316
3633	1.693
3635	6.3223
56623	0.57881
22876	2.5731
27124	0.34445
51763	0.86815
3636	3.465
3630	1.0218
387755	-0.66397
3638	1.3758
51141	2.5882
3640	-0.47956
3641	-0.21548
10022	0.78423
11172	-1.6779
3642	-1.3257
84684	2.1302
3643	5.5574
3645	1.2919
642938	2.978
100131897	3.4953
26173	3.8362
55174	3.1394
54973	-0.087818
57117	3.5127
55726	4.8299
57508	4.7535
65123	6.9931
92105	3.177
80789	3.5643
26512	6.2925
25896	4.4007
55656	3.9996
55756	2.1933
27152	1.3431
27130	1.8717
9807	3.6191
51447	4.0826
117283	1.3188
253430	2.773
51194	3.7033
9670	6.9442
79711	3.2036
3843	6.8076
10527	5.4812
10526	4.0211
55705	6.57
3652	1.6268
64768	3.8459
642574	-1.4909
79781	3.4838
9657	2.0163
55721	0.83616
115811	1.2559
23288	-1.6192
132141	0.21625
389123	0.88648
389124	0.7993
440956	0.5221
84223	-0.22918
64799	2.3458
654502	0.7088
285423	0.30754
80726	2.1204
8826	7.3791
10788	1.3596
128239	2.7505
9922	5.135
440073	3.2822
154865	0.21282
10335	3.3569
134728	0.55269
3656	1.6445
11213	-0.10035
51135	0.70548
3658	4.9783
3659	3.52
3660	3.5906
26145	3.1682
359948	2.3214
64207	3.4342
3661	1.6699
3662	4.4903
3663	3.8775
3664	5.3348
3665	-2.6853
3394	4.1051
10379	3.8963
56269	2.0105
126298	1.2471
3667	3.4259
8660	1.7014
79192	0.95114
153572	0.26377
79191	1.4145
50805	0.95744
10265	3.8646
79190	0.24485
81689	0.063215
122961	-0.6468
23479	0.34463
9636	0.32074
3669	0.98903
81875	2.3949
3670	4.4299
64843	1.7715
3671	2.1442
57611	1.9052
140862	2.301
145501	0.69349
51015	0.092781
79763	0.70629
9798	1.6387
91464	0.39231
57461	4.9288
100534599	4.9687
51477	1.3972
83737	5.8525
81533	2.3754
55846	2.3373
3672	2.87
8515	2.9506
22801	2.7044
3673	3.1888
3674	3.6201
3675	3.9815
3676	3.4905
3678	6.5548
3679	3.7929
8516	2.8819
3680	4.9685
3681	2.7024
3682	1.8439
3683	4.9043
3684	4.2052
3685	2.6683
3687	2.8587
3688	4.2474
9270	1.5565
3689	2.742
3690	3.6488
23421	-0.037527
3691	3.0173
3693	4.2504
3694	0.20804
3695	2.4396
3696	3.3226
9358	0.87444
3697	0.87209
3698	0.08887
3700	2.8041
80760	1.6078
3702	3.6024
55600	1.3063
142683	0.9811
9445	2.0886
81618	0.8999
3704	0.74022
3705	2.6394
3706	2.5017
3707	5.0642
80271	3.1262
3708	9.772
3709	4.6537
3710	5.9149
223075	-0.56127
6744	4.2777
85450	0.7877
150771	1.8597
162073	0.070737
6453	8.8213
50618	3.7333
3712	2.6432
3713	0.37172
10625	4.9543
55677	4.6941
389434	0.77285
284359	-0.19384
390243	-0.19755
100129669	-0.90341
113177	-1.6123
79960	6.1443
23338	6.3219
182	8.3303
3714	5.6158
84522	1.2649
3716	8.3946
3717	2.1886
3718	1.9626
152789	5.596
9832	5.174
58494	1.6088
83700	1.407
120425	2.1513
3720	7.6877
221895	3.1327
57608	5.325
3512	1.4979
122953	1.6397
79864	1.1473
51528	2.3298
221037	10.681
65094	-0.044887
23210	3.7999
100137047	-0.35062
8681	-2.1649
339123	-3.138
133746	3.755
9929	2.5146
126119	-0.1803
56704	4.6634
57158	1.1567
57338	4.7198
84502	1.9777
51155	2.0071
90861	1.5355
8629	-0.22263
8690	1.414
126306	-2.2857
10899	1.9847
3725	2.2462
3726	1.7731
3727	1.5897
3728	4.3485
353219	0.47368
8997	11.946
23189	0.22228
25959	3.348
256949	-1.9491
163782	2.5212
284058	6.3342
151050	5.3083
54934	1.6935
55683	6.0985
3735	2.0708
147872	0.78775
2648	4.3439
8850	4.7355
10524	3.9814
7994	10.226
23522	10.531
11143	4.9998
84148	2.2893
11104	2.7726
84056	1.9806
83473	0.98933
10300	3.727
79768	2.0819
81621	-0.84551
23254	3.4888
9920	-1.105
166348	0.44504
390594	-2.5978
25948	4.574
143879	1.4385
55709	1.7915
89890	4.4722
84078	3.2489
84541	3.0656
56888	3.9628
3736	1.6801
3744	1.3265
3737	3.334
3738	2.3581
3739	4.5739
3741	0.73582
3742	
3743	0.67545
7881	2.3458
9196	0.40991
3745	5.1325
9312	5.2659
3746	4.272
3747	2.994
3748	2.8051
3749	2.3346
3751	4.3993
3752	5.0366
3753	1.1403
9992	0.38284
10008	1.0033
23704	0.99458
3754	2.9445
3755	1.6579
26251	-1.0086
170850	1.5992
93107	-0.50149
3756	4.4078
3757	4.3368
23416	4.9265
23415	4.9304
27133	4.5438
81033	0.40553
90134	5.447
131096	2.8699
30820	2.2242
30819	2.3806
30818	0.41781
80333	1.7896
3758	-0.19084
3766	2.501
3767	1.2158
3768	3.0922
3769	2.6599
3770	0.213
3772	1.765
3773	0.86535
100134444	-0.88545
3759	2.7707
3760	4.8965
3761	3.9164
3762	1.7113
3763	3.498
3764	2.4616
3765	1.0573
3775	2.3689
54207	2.954
56660	1.6277
56659	1.6253
60598	-1.473
83795	-0.13173
89822	-0.55009
338567	1.1658
3776	2.6146
3777	1.9453
50801	0.86782
8645	2.5227
9424	-0.21947
10089	0.49497
51305	2.6576
3778	6.74
3779	0.15266
10242	2.6789
27345	2.9396
3780	3.0441
3781	2.9831
3782	5.0938
3783	1.5529
3784	1.9516
3785	6.062
3786	5.1025
9132	3.8734
56479	5.1274
283518	-0.036631
3787	0.19412
3788	2.174
3790	2.8976
57582	4.3104
343450	2.7596
157855	1.238
27012	4.7717
169522	-4.1587
284252	3.6013
83892	3.2657
147040	0.88275
115207	0.011885
253980	2.5885
65987	-0.89389
79047	2.5796
57528	3.2554
130535	0.63381
146212	3.3628
23510	1.0452
222658	1.0406
283219	1.1275
51133	2.731
386618	1.3868
54442	2.1443
200845	2.001
154881	1.7761
386617	0.66081
54793	3.5217
10945	1.4971
11014	0.71626
11015	0.1568
126695	3.1437
23028	3.5841
221656	3.0464
22992	8.7352
84678	7.8656
55818	6.2424
51780	9.4965
9682	7.7983
23030	6.3607
23081	2.7649
55693	0.83843
390245	
5927	8.9318
10765	2.8441
23135	8.6458
80853	4.6153
79831	1.7845
3791	7.4086
2531	1.5249
9817	3.7658
3792	0.54067
11081	0.37732
100129128	1.3868
154288	1.5288
22889	4.7475
10657	3.5572
202559	1.761
10656	1.0908
3795	-0.15632
23351	2.3028
8570	6.2743
9674	-0.70806
9703	7.068
9778	6.9642
9856	2.2219
79932	4.3486
9729	1.4828
9764	1.7842
9786	1.6155
9851	0.90157
643314	0.58707
285600	1.8843
23366	1.8331
653319	1.5709
23313	2.179
84162	8.3009
57456	1.6534
57179	1.7145
56243	5.1712
57536	0.94378
57648	2.7474
57670	5.2016
25758	4.0777
57691	0.87124
57710	0.58468
85379	5.4847
85449	1.7316
158405	4.1177
100652824	2.0899
90231	1.9272
158358	5.4174
144577	2.9892
57498	5.7655
3832	5.1054
113220	0.64962
63971	6.392
23303	3.9549
9928	4.0419
56992	2.3818
55614	3.0826
57576	1.3561
81930	2.7812
146909	2.8612
124602	-0.49796
547	8.7457
23095	8.1401
10749	4.7402
10112	4.0556
9585	2.3776
55605	5.121
23046	6.5201
3835	1.2531
9493	6.9906
347240	3.3628
3834	1.4872
26153	0.93841
55083	5.3061
55582	3.21
3796	2.6953
84643	0.77298
11004	5.3377
11127	5.4159
9371	3.3316
3797	5.705
285643	1.2177
3798	7.5797
3799	4.8696
3800	7.1436
221458	0.64036
374654	1.0857
64147	2.3135
22920	1.4007
26128	1.3412
3833	3.2631
90990	-0.50179
3801	2.9229
22944	2.2922
3802	-1.1629
3804	-2.4242
3805	-1.6187
3809	-0.82675
3811	-2.1618
3812	0.04301
115653	0.34797
55243	5.4936
84063	1.1673
84623	3.4411
3814	1.0353
84634	-1.4048
3815	7.0095
4254	2.2736
55857	0.4639
9365	1.9846
152831	3.9935
64837	3.9406
147700	-2.0781
89953	2.7663
10661	-1.496
7071	2.1559
8462	1.1365
11278	3.6881
51621	-0.32044
136259	-0.34971
28999	3.2698
83855	-0.79987
128209	0.46718
10365	1.1387
51274	3.2433
9314	2.6252
688	3.2745
1316	4.4489
8609	4.2243
687	3.2105
122773	-1.5471
23008	3.4612
23588	0.93682
116138	4.5007
54758	-2.7634
127707	0.5716
113730	-1.1223
55220	1.9415
200942	1.3664
126823	0.66163
57626	2.9494
317719	4.607
55175	3.3732
59349	4.426
57565	3.8309
339451	-0.25264
23276	2.3977
11275	4.7182
27252	4.0333
9903	-1.4349
84861	4.2733
151230	1.9437
54800	2.9225
64410	-1.5796
55295	1.297
54813	3.2216
114818	5.3479
26249	5.0107
377007	-1.8084
401265	1.7177
114792	2.8433
123103	1.1568
283212	-2.0876
79786	1.8233
340359	0.15611
131377	0.75867
10324	2.1998
57542	0.30577
51088	3.3112
89857	1.8104
55975	2.6114
57563	2.7022
55958	2.2341
3816	0.54183
5655	-0.94312
11012	1.5917
43849	-0.38866
26085	0.60593
43847	0.241
3817	1.0169
354	1.1815
25818	1.2149
5653	1.3397
5650	0.59443
284366	-0.35005
3818	1.5634
100144748	0.78182
3820	1.5591
3821	0.77084
3822	1.8519
3823	0.73139
8302	1.6612
100528032	-1.2924
3824	0.73203
51348	1.8135
100431172	0.821
10219	0.78422
346689	-1.522
22914	-1.2924
8564	2.2299
4297	14.468
9757	11.473
58508	13.708
8085	16.487
55904	8.4961
387893	4.3797
51111	6.6148
84787	2.0465
148930	-0.19996
85442	3.1901
3827	3.1783
57082	6.7575
400506	1.593
9735	2.912
3836	4.4314
3838	2.7661
3839	4.2857
3840	3.5296
3841	1.856
23633	5.6843
402569	0.10118
3837	7.0436
448834	-0.37574
11133	1.4791
3845	3.3947
124751	0.71384
100506243	0.10636
51315	0.8753
83999	2.1222
79412	-0.44968
65095	0.95475
889	2.6644
11103	2.5695
3848	3.0684
3858	2.087
3859	1.5241
3860	1.8686
3861	1.7501
3866	0.22973
3868	0.50342
3872	2.0629
3875	3.747
3880	2.4409
3849	1.419
54474	0.25947
125113	2.2422
