Entrez	Chrom	Start	End	GeneSize
169436	9	133376366	133406096	29730
169522	9	2717510	2730037	12527
169611	9	124777133	124814885	37752
169693	9	68536580	68540883	4303
169714	9	136206333	136245812	39479
169792	9	3824127	4348392	524265
169834	9	112988129	113012192	24063
169841	9	94259298	94303967	44669
169966	X	80335504	80445311	109807
169981	X	56818298	56995827	177529
170062	X	34942796	34944915	2119
170067	X	24308210	24314069	5859
170082	X	13653112	13681964	28852
170261	X	118823824	118826968	3144
170302	X	25003694	25016420	12726
170370	10	49131154	49134021	2867
170371	10	49154725	49188585	33860
170384	10	73772276	73780251	7975
170392	10	72893584	72933036	39452
170394	10	132397168	132417859	20691
170425	10	84267747	84294659	26912
170463	19	18418864	18434562	15698
170482	12	7729383	7751605	22222
170487	20	33666943	33668525	1582
170506	3	154272546	154324487	51941
170572	3	184053047	184060673	7626
170575	7	150716606	150724284	7678
170589	11	64934471	64935893	1422
170591	5	76850001	76921650	71649
170622	13	75525214	75549439	24225
170626	X	52862525	52868083	5558
170627	X	52811287	52818301	7014
170679	6	31114750	31140092	25342
170680	6	31137534	31139066	1532
170685	X	51332231	51337525	5294
170689	11	130448645	130476645	28000
170690	5	5140330	5320304	179974
170691	15	99971437	100342005	370568
170692	16	77247813	77435034	187221
170712	4	46734827	46909245	174418
170825	4	54099523	54102498	2975
170850	2	42442017	42493982	51965
170954	6	30676389	30687895	11506
170958	19	53365693	53392217	26524
170959	19	21142024	21196053	54029
170960	4	425815	499156	73341
170961	19	4182689	4224814	42125
171017	12	6666477	6689572	23095
171019	5	129460281	129738683	278402
171023	20	32358330	32439319	80989
171024	4	118850688	119061247	210559
171169	19	48606742	48607714	972
171177	15	40872214	40874234	2020
171222	13	30422488	30429758	7270
171389	11	278407	285388	6981
171391	11	777570	785231	7661
171392	19	23525631	23687220	161589
171425	13	99606669	99909459	302790
171482	X	8790795	8801383	10588
171483	X	9024232	9295682	271450
171484	X	13035617	13044682	9065
171546	14	34432788	34462240	29452
171558	6	42915989	42925838	9849
171568	22	41525799	41544606	18807
171586	18	21650901	21704780	53879
1716	2	73926826	73958961	32135
1717	11	71428193	71452868	24675
1718	1	54849627	54887195	37568
1719	5	80626226	80654983	28757
172	16	89972581	90002161	29580
1723	16	72008588	72027664	19076
1725	19	12675717	12681880	6163
1727	22	42615730	42720870	105140
1728	16	69706996	69726668	19672
1729	5	141515016	141619055	104039
173	4	73481745	73504001	22256
1730	X	96684712	97604997	920285
1731	16	30378135	30395991	17856
1733	1	53891239	53911086	19847
1734	14	80197526	80387757	190231
1735	14	101560139	101563452	3313
1736	X	154762742	154777689	14947
1737	11	112025033	112064404	39371
1738	7	107891162	107931730	40568
1739	3	197042560	197299330	256770
174	4	73431138	73456174	25036
1740	11	83455012	85628335	2173323
1741	X	70444835	70505490	60655
1742	17	7187187	7219836	32649
1743	14	74881891	74903743	21852
1745	2	172084740	172089677	4937
1746	2	172099438	172102900	3462
1747	17	49990005	49995224	5219
1748	17	49968588	49974959	6371
1749	7	97020396	97024950	4554
175	4	177430774	177442437	11663
1750	7	97005553	97011040	5487
1755	10	122560665	122643736	83071
1756	X	31097677	33339609	2241932
1757	9	133663560	133739955	76395
1758	4	87650280	87664361	14081
1759	9	128191655	128255248	63593
176	15	88803436	88875353	71917
1760	19	45769709	45782552	12843
1761	9	841690	969090	127400
1762	19	45782947	45792845	9898
1763	10	68414064	68472121	58057
1767	5	13690328	14011818	321490
1768	2	84516455	84819589	303134
1769	6	38715311	39030792	315481
177	6	32180968	32184322	3354
1770	17	11598470	11969748	371278
1773	16	3611728	3680143	68415
1774	X	154401236	154412112	10876
1775	16	2235816	2238711	2895
1776	3	58192257	58214697	22440
1777	19	12875209	12881595	6386
1778	14	101964573	102056443	91870
178	1	99850361	99924023	73662
1780	7	95772506	96110322	337816
1781	2	171687409	171750158	62749
1783	16	66720893	66751609	30716
1785	19	10718055	10833488	115433
1786	19	10133342	10231286	97944
1787	10	17137336	17202054	64718
1788	2	25227855	25342590	114735
1789	20	32762385	32809359	46974
1791	10	96304409	96338564	34155
1793	10	126905409	127452517	547108
1794	5	169637268	170083382	446114
1795	3	50674927	51384198	709271
1796	2	74549026	74557551	8525
1797	6	31969810	31972290	2480
1798	11	119096025	119108331	12306
18	16	8674596	8784575	109979
1800	16	89613308	89638456	25148
1801	17	2030137	2043898	13761
1802	1	43970000	43973369	3369
1803	2	161992245	162074394	82149
1804	7	153748133	154894285	1146152
1805	1	168695468	168729206	33738
1806	1	97077743	97995000	917257
1807	8	104330324	104467055	136731
1808	8	26514031	26658178	144147
1809	5	147390808	147510068	119260
181	16	67482571	67483547	976
1810	1	93345907	93369493	23586
1811	7	107765467	107803225	37758
1812	5	175440036	175444182	4146
1813	11	113409605	113475691	66086
1814	3	114127580	114199407	71827
1815	11	637269	640706	3437
1816	4	9781634	9784009	2375
1819	17	18087892	18107970	20078
182	20	10637684	10673999	36315
1820	19	925781	975939	50158
1821	X	101219769	101264502	44733
1822	12	6924463	6942321	17858
1823	18	31129236	31162856	33620
1824	18	31058545	31102600	44055
1825	18	30989365	31042815	53450
1826	21	40010999	40847158	836159
1827	21	34513142	34615113	101971
1828	18	31318160	31359246	41086
1829	18	31497624	31551351	53727
183	1	230690776	230745576	54800
1830	18	31447741	31478702	30961
1831	X	107713221	107777342	64121
1832	6	7541326	7586717	45391
1833	12	90963682	91005026	41344
1834	4	87608529	87616873	8344
1836	5	149960758	149993455	32697
1837	18	34493291	34891844	398553
1838	2	25377198	25673647	296449
1839	5	140332843	140346603	13760
1840	12	113056730	113098028	41298
1841	2	241675747	241686944	11197
1842	9	92493554	92536655	43101
1843	5	172768096	172771195	3099
1844	2	96143166	96145440	2274
1845	17	43766125	43778977	12852
1846	8	29333064	29350684	17620
1847	10	110497907	110511533	13626
1848	12	89347235	89352501	5266
1849	3	52048919	52056571	7652
185	3	148697784	148743008	45224
1850	11	1554051	1572271	18220
1852	X	153642492	153651326	8834
1854	15	48331011	48343373	12362
1855	1	1335276	1349418	14142
1856	17	7225342	7234517	9175
1857	3	184155377	184173614	18237
1859	21	37365573	37526358	160785
186	X	116170744	116174974	4230
1861	9	129812942	129824244	11302
1869	20	33675477	33686385	10908
187	11	57233577	57237250	3673
1870	1	23506438	23531233	24795
1871	6	20401879	20493714	91835
1874	16	67192155	67198918	6763
1875	8	85177154	85217158	40004
1876	2	11444375	11466177	21802
1877	16	2223580	2235742	12162
1879	5	158695920	159099916	403996
1880	13	99294539	99307399	12860
1889	1	21217247	21345572	128325
189	2	240868824	240880502	11678
1890	22	50525752	50530032	4280
1891	19	38815422	38831841	16419
1892	10	133362485	133373354	10869
1893	1	150508062	150513789	5727
1894	3	172750682	172821474	70792
1896	X	69616067	70039472	423405
19	9	104781006	104928155	147149
190	X	30304206	30309390	5184
1901	1	101236865	101243713	6848
1902	9	110873263	111038470	165207
1903	9	88990863	89005155	14292
1906	6	12290361	12297194	6833
1907	1	41478775	41484683	5908
1908	20	59300443	59325992	25549
1909	4	147480917	147544954	64037
191	20	34280268	34311802	31534
1910	13	77895481	77975529	80048
1911	12	8913896	8941467	27571
1912	1	33323623	33431095	107472
1915	6	73489308	73525587	36279
1917	20	63488013	63499239	11226
192111	12	132710819	132722734	11915
192134	11	77034398	77041973	7575
192286	5	176388751	176389761	1010
192666	17	40697991	40703752	5761
192668	2	10056473	10080944	24471
192669	1	35930718	36072500	141782
192670	1	35808016	35857890	49874
192683	15	74957219	75021495	64276
1933	2	206159585	206162928	3343
1936	8	143579697	143599541	19844
193629	21	29193400	29288205	94805
1937	11	62559596	62574086	14490
1938	19	3976056	3985463	9407
1939	1	206571292	206612465	41173
1942	1	155127876	155134899	7023
1943	19	1285873	1301431	15558
1944	1	155078837	155087538	8701
1945	1	155063737	155069553	5816
1946	5	107376894	107670937	294043
1947	X	68829021	68842160	13139
1948	13	106489745	106535662	45917
1949	17	7705202	7711372	6170
1950	4	109912883	110013766	100883
1951	3	48636463	48662886	26423
1952	1	109249539	109275751	26212
1953	1	3487951	3611508	123557
1954	19	42325609	42378769	53160
1955	9	120600811	120714470	113659
1956	7	55019017	55211628	192611
1958	5	138465479	138469303	3824
195814	8	56300005	56320776	20771
195827	9	96639577	96655317	15740
195828	9	96385941	96418370	32429
1959	10	62811996	62819167	7171
195977	10	46286345	46330727	44382
196	7	16916359	17346152	429793
1960	8	22687659	22693480	5821
196047	10	117473213	117545068	71855
196051	10	120457227	120592065	134838
196074	11	28108248	28527041	418793
1961	2	73290929	73293701	2772
196120	11	4233217	4234287	1070
1962	3	185190624	185281990	91366
196264	11	118226690	118252365	25675
196294	11	31432401	31509645	77244
196335	11	6107684	6108835	1151
196374	12	52837804	52849092	11288
196383	12	123409714	123436684	26970
196385	12	123762188	123935720	173532
196394	12	31671142	31729121	57979
1964	X	20124525	20141838	17313
196403	12	57604622	57609804	5182
196410	12	55681736	55684611	2875
196415	12	24993424	25006403	12979
196441	12	71609599	71667725	58126
196446	12	69825227	69959097	133870
196463	12	113358566	113391629	33063
196472	12	99647753	99650114	2361
196475	12	97386565	97598415	211850
196477	12	90905622	90955176	49554
196483	16	5084284	5097795	13511
1965	14	67360328	67386516	26188
196500	12	6693791	6700815	7024
196513	12	1946053	2004535	58482
196527	12	45215987	45482280	266293
196528	12	45729706	45908040	178334
196541	13	102685747	102695044	9297
1967	12	123620406	123633766	13360
196740	10	49014236	49115522	101286
196743	10	133379261	133391694	12433
196792	10	122849078	122879641	30563
1968	X	24054946	24078810	23864
196872	14	104821201	104823718	2517
196883	14	24318349	24335093	16744
1969	1	16124337	16156069	31732
196951	15	49326962	49620929	293967
196993	15	71110244	71116593	6349
196996	15	72159806	72197787	37981
197	3	186613060	186621318	8258
197021	15	66547179	66565998	18819
197131	15	42942897	43106113	163216
197135	15	44665732	44711323	45591
197187	16	88663298	88687289	23991
197257	16	75111860	75116780	4920
197258	16	70454595	70480274	25679
197259	16	74671855	74700960	29105
1973	17	7572824	7579006	6182
197320	16	89217703	89237141	19438
197322	16	89088375	89164121	75746
197335	16	649311	667833	18522
197342	16	1772810	1781708	8898
197358	16	3539033	3577403	38370
197370	16	27224994	27268772	43778
1974	3	186783205	186789897	6692
197407	16	30378106	30400108	22002
1975	12	53006282	53042215	35933
1977	4	98879276	98929133	49857
1978	8	38030534	38060365	29831
1979	10	70404145	70428618	24473
1981	3	184314495	184335358	20863
1982	11	10797050	10808940	11890
1983	14	103333544	103345025	11481
1984	17	7306999	7312463	5464
198437	20	64083376	64084398	1022
199	6	31615217	31617021	1804
1990	12	51328442	51346679	18237
1991	19	851014	856247	5233
1992	6	2832332	2841959	9627
199221	3	138061990	138115818	53828
199223	3	39107680	39138903	31223
1993	9	23690104	23826337	136233
1994	19	7958573	8005659	47086
1995	19	11451326	11481046	29720
1996	1	50024029	50203772	179743
199675	19	7677088	7679829	2741
199692	19	11559374	11619161	59787
199699	19	12965159	12974760	9601
1997	13	40931919	41061440	129521
199704	19	37106734	37172741	66007
199713	19	54923509	54966312	42803
199720	19	38384267	38388082	3815
199731	19	43622368	43639850	17482
199745	19	36034984	36054739	19755
199746	19	35742464	35745445	2981
199777	19	20619939	20661596	41657
199786	19	17523301	17553839	30538
1998	4	139028112	139177218	149106
199800	19	49689594	49690575	981
199834	1	152708160	152709434	1274
199857	1	94974405	95072951	98546
199870	1	27725961	27763116	37155
1999	1	202007945	202017183	9238
199920	1	56718789	56819696	100907
199953	1	9588911	9614877	25966
199964	1	54886833	54992296	105463
199974	1	47067231	47118318	51087
199990	1	2184461	2212720	28259
2	12	9067664	9116229	48565
20	9	137007234	137028915	21681
2000	X	130063955	130110716	46761
200008	1	54132687	54153770	21083
200010	1	48222685	48248644	25959
200014	1	52345723	52366205	20482
200030	1	148102047	148152322	50275
200035	1	145845630	145848954	3324
200081	1	32179675	32198285	18610
2001	11	34478791	34525193	46402
200132	1	66752459	66779047	26588
200150	1	242082986	242524697	441711
200159	1	244352635	244389663	37028
200162	1	117953590	118185228	231638
200172	1	41015589	41023237	7648
200185	1	155169408	155173475	4067
200186	1	153947669	153958615	10946
200197	1	15111815	15153618	41803
2002	X	47635520	47650604	15084
200205	1	228165804	228182257	16453
200232	20	56517187	56526152	8965
200261	20	23114084	23132654	18570
200298	22	17777317	17780519	3202
200312	22	30368811	30421771	52960
200315	22	38952741	38963184	10443
200316	22	39040604	39055972	15368
200350	2	113498665	113501150	2485
200373	2	119544432	119662251	117819
2004	12	96194375	96269824	75449
200403	2	98087116	98313299	226183
200407	2	101345550	101387503	41953
200420	2	73640723	73721352	80629
200424	2	73984910	74108177	123267
2005	1	205597556	205632011	34455
200504	2	68945232	68952893	7661
200523	2	88524649	88529585	4936
200539	2	96824526	96857934	33408
200558	2	68467572	68655862	188290
200576	2	208266255	208358746	92491
2006	7	74027789	74069907	42118
200634	2	27442366	27446481	4115
200726	2	206642487	206649365	6878
200728	2	62500218	62511894	11676
200734	2	65310851	65432637	121786
200765	2	232543883	232550557	6674
200772	2	240954617	240967451	12834
200844	3	58717365	59050084	332719
200845	3	58492096	58502360	10264
200879	3	185506262	185552588	46326
200894	3	93980139	94055678	75539
200895	3	94047836	94063389	15553
2009	14	99737693	99942060	204367
200909	3	184031544	184039369	7825
200916	3	170864875	170870208	5333
200931	3	196211487	196243178	31691
200933	3	196568611	196589059	20448
200942	3	49171598	49176486	4888
200958	3	195720884	195741123	20239
200959	3	97985102	98035315	50213
2010	X	154379273	154381574	2301
2011	11	63838928	63911020	72092
201134	17	65635537	66192133	556596
201140	17	9771434	9791592	20158
201158	17	15502264	15563595	61331
201161	17	16342534	16353656	11122
201163	17	17212212	17237188	24976
201164	17	17200995	17206333	5338
201176	17	45393902	45434421	40519
201181	17	42025576	42098479	72903
201191	17	50110040	50130160	20120
2012	12	13196723	13219941	23218
201229	17	27878314	27894752	16438
201232	17	7036015	7040117	4102
201243	17	7425616	7427568	1952
201254	17	82018702	82024107	5405
201255	17	82023305	82031151	7846
201266	17	72645949	73092712	446763
201283	17	64966425	64975683	9258
201292	17	75880335	75896951	16616
201294	17	75827225	75844785	17560
201299	17	35918066	35930773	12707
2013	16	10528422	10580632	52210
201305	17	4433940	4488208	54268
2014	19	48321310	48330559	9249
201456	18	74073353	74147843	74490
201475	18	8609437	8639383	29946
201477	18	3878058	3897069	19011
2015	19	6887566	6940459	52893
201501	18	48026672	48410752	384080
201514	19	58401504	58431736	30232
201516	19	57668935	57679152	10217
201562	3	123490820	123585053	94233
201595	3	31532638	31638548	105910
2016	2	72916260	72936071	19811
201617	3	72151215	72257529	106314
201625	3	57293699	57544344	250645
201626	3	57556274	57656480	100206
201627	3	57625454	57693077	67623
201633	3	114276913	114310288	33375
2017	11	70398404	70436584	38180
201725	4	158666675	158672255	5580
201780	4	48483343	48489526	6183
201798	4	152769354	152779730	10376
201799	4	152618628	152680012	61384
2018	10	117542445	117549546	7101
201853	4	14470465	14888169	417704
201895	4	39546336	39638902	92566
2019	2	118842171	118847648	5477
201931	4	165070608	165208549	137941
201965	4	183639635	183659203	19568
201973	4	184649667	184694963	45296
202	6	106360717	106572017	211300
2020	7	155458129	155464831	6702
202018	4	16160505	16227410	66905
202051	5	139396563	139404089	7526
202052	5	139408588	139444491	35903
2021	9	128818500	128822676	4176
202151	5	36246913	36302114	55201
2022	9	127811130	127854773	43643
202243	5	69280175	69332809	52634
202299	5	95838244	95860141	21897
