"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"HP","Amyotrophic lateral sclerosis","HP:0007354","0.5210169058912406","0.2831481845389442","48","235","5","5080","6311,5446,5444,1610,10891"
"HP","Abnormal larynx physiology","HP:0025424","0.5210169058912406","0.2831481845389442","48","235","5","5080","6311,5446,5444,1610,10891"
"HP","Abnormality of vitamin D metabolism","HP:0100511","0.5210169058912406","0.2831481845389442","48","235","5","5080","9365,6554,4547,1576,142680"
"HP","Abnormal circulating proteinogenic amino acid concentration","HP:0033107","0.5260804740796016","0.27894781710961214","111","235","9","5080","763,6999,6898,55532,5053,5009,3242,3034,162417"
"HP","Unconjugated hyperbilirubinemia","HP:0008282","0.5260804740796016","0.27894781710961214","21","235","3","5080","6554,55532,5313"
"HP","Abnormal stool composition","HP:0031685","0.5260804740796016","0.27894781710961214","21","235","3","5080","9420,6555,222546"
"HP","Bile duct proliferation","HP:0001408","0.5260804740796016","0.27894781710961214","21","235","3","5080","9420,5261,113220"
"HP","Muscle fibrillation","HP:0010546","0.5334216250442076","0.27292938188386656","95","235","8","5080","773,6311,5446,5444,1610,127833,113278,10891"
"HP","Prolonged neonatal jaundice","HP:0006579","0.5334216250442076","0.27292938188386656","79","235","7","5080","9095,7173,6718,6554,5313,389434,130589"
"HP","Abnormal circulating B-type natriuretic peptide concentration","HP:0031138","0.5358204246227372","0.27098073579707704","11","235","2","5080","7276,2548"
"HP","Hyperammonemia","HP:0001987","0.5358204246227372","0.27098073579707704","82","235","7","5080","9971,763,5009,3033,2806,162417,1374"
"HP","Low self-esteem","HP:0031469","0.5358204246227372","0.27098073579707704","11","235","2","5080","8912,2328"
"HP","Abnormal circulating thyroid hormone concentration","HP:0031508","0.5358204246227372","0.27098073579707704","36","235","4","5080","7173,389434,1733,169792"
"HP","Hepatic vein thrombosis","HP:0030243","0.5358204246227372","0.27098073579707704","10","235","2","5080","462,10019"
"HP","Decreased vigilance","HP:0032044","0.5358204246227372","0.27098073579707704","10","235","2","5080","773,1030"
"HP","Angina pectoris","HP:0001681","0.5358204246227372","0.27098073579707704","36","235","4","5080","7276,3990,3931,255738"
"HP","Frontotemporal dementia","HP:0002145","0.5358204246227372","0.27098073579707704","50","235","5","5080","6311,5446,5444,1610,10891"
"HP","Proximal renal tubular acidosis","HP:0002049","0.5358204246227372","0.27098073579707704","11","235","2","5080","5091,229"
"HP","Abnormal circulating ceruloplasmin concentration","HP:0033144","0.5358204246227372","0.27098073579707704","11","235","2","5080","1356,1317"
"HP","Pancreatitis","HP:0001733","0.5358204246227372","0.27098073579707704","96","235","8","5080","6690,64788,63924,5468,50940,26007,2538,1357"
"HP","Abnormal breast physiology","HP:0031094","0.5358204246227372","0.27098073579707704","10","235","2","5080","5618,1030"
"HP","Increased blood pressure","HP:0032263","0.5358204246227372","0.27098073579707704","479","235","29","5080","9935,8912,866,83854,776,63924,63036,6239,55532,5468,5346,51085,50940,50674,4351,4160,3991,3081,3060,255738,2538,2328,2243,221895,2132,169792,113220,1030,10019"
"HP","Abnormality of subcutaneous fat tissue","HP:0001001","0.5358204246227372","0.27098073579707704","66","235","6","5080","6514,5468,5346,50940,3643,256297"
"HP","Cirrhosis","HP:0001394","0.5358204246227372","0.27098073579707704","166","235","12","5080","9971,9420,8647,5836,55532,5468,5261,4547,4351,229,1356,113220"
"HP","Penoscrotal hypospadias","HP:0000808","0.5358204246227372","0.27098073579707704","11","235","2","5080","745,10584"
"HP","Decreased circulating T4 concentration","HP:0031507","0.5358204246227372","0.27098073579707704","23","235","3","5080","7173,389434,169792"
"HP","Constitutional symptom","HP:0025142","0.5358204246227372","0.27098073579707704","1275","235","69","5080","9971,9935,9420,9365,9095,8912,866,8647,84842,7276,7066,6777,6720,6690,64840,6476,6311,6239,5837,5836,57582,56606,56246,56172,5468,5446,5444,5261,5260,5230,5213,51085,5009,4547,3784,3670,3643,3172,3170,3156,3110,3081,2997,286,270,2678,2645,255738,2548,2328,229,221895,2132,2099,2027,189,170302,162417,1610,142680,1374,1357,128486,126129,11181,10891,1030,10144,10019"
"HP","Poor appetite","HP:0004396","0.5358204246227372","0.27098073579707704","51","235","5","5080","816,6514,6476,55630,162417"
"HP","Death in adolescence","HP:0011421","0.5358204246227372","0.27098073579707704","23","235","3","5080","2266,2244,2243"
"HP","Aplasia/Hypoplasia of the fovea","HP:0008060","0.5358204246227372","0.27098073579707704","36","235","4","5080","7360,7299,5080,146167"
"HP","Preeclampsia","HP:0100602","0.5358204246227372","0.27098073579707704","22","235","3","5080","9971,8647,5468"
"HP","Decreased circulating cortisol level","HP:0008163","0.5358204246227372","0.27098073579707704","37","235","4","5080","9095,866,56246,5122"
"HP","Parathyroid hyperplasia","HP:0008208","0.5358204246227372","0.27098073579707704","10","235","2","5080","9365,1030"
"HP","Abnormality of facial adipose tissue","HP:0000291","0.5358204246227372","0.27098073579707704","10","235","2","5080","63924,5468"
"HP","Generalized muscle weakness","HP:0003324","0.5358204246227372","0.27098073579707704","132","235","10","5080","6843,6311,5446,5444,2548,1610,127833,113278,111,10891"
"HP","Abnormality of circulating fibrinogen","HP:0011898","0.5358204246227372","0.27098073579707704","49","235","5","5080","6777,286,2266,2244,2243"
"HP","Hypernatremia","HP:0003228","0.5358204246227372","0.27098073579707704","10","235","2","5080","763,6523"
"HP","Hyperuricosuria","HP:0003149","0.5358204246227372","0.27098073579707704","10","235","2","5080","56606,229"
"HP","Hypoplasia of the fovea","HP:0007750","0.5358204246227372","0.27098073579707704","36","235","4","5080","7360,7299,5080,146167"
"HP","Precocious atherosclerosis","HP:0004416","0.5358204246227372","0.27098073579707704","11","235","2","5080","255738,116519"
"HP","Abnormal circulating arginine concentration","HP:0010909","0.5358204246227372","0.27098073579707704","10","235","2","5080","763,5009"
"HP","Hippocampal atrophy","HP:0410170","0.5358204246227372","0.27098073579707704","10","235","2","5080","57094,23261"
"HP","Urinary incontinence","HP:0000020","0.5358204246227372","0.27098073579707704","149","235","11","5080","9420,8912,7276,6311,57582,3110,2678,2548,170302,128486,126129"
"HP","Galactorrhea","HP:0100829","0.5358204246227372","0.27098073579707704","10","235","2","5080","5618,1030"
"HP","Jerky head movements","HP:0006961","0.5358204246227372","0.27098073579707704","11","235","2","5080","8912,6843"
"HP","Abnormality of the metopic suture","HP:0005556","0.5358204246227372","0.27098073579707704","98","235","8","5080","6833,4774,4094,3784,3767,3651,3630,2645"
"HP","Chiari type I malformation","HP:0007099","0.5358204246227372","0.27098073579707704","50","235","5","5080","51085,4774,4094,25970,148867"
"HP","Anterior pituitary agenesis","HP:0010626","0.5358204246227372","0.27098073579707704","10","235","2","5080","6496,3170"
"HP","Pancreatic calcification","HP:0005213","0.5358204246227372","0.27098073579707704","10","235","2","5080","6690,1357"
"HP","Respiratory failure requiring assisted ventilation","HP:0004887","0.5358204246227372","0.27098073579707704","36","235","4","5080","84842,3156,2548,113278"
"HP","Abnormal frontalis muscle physiology","HP:3000004","0.5358204246227372","0.27098073579707704","10","235","2","5080","6843,127833"
"HP","Gastrointestinal hemorrhage","HP:0002239","0.5358204246227372","0.27098073579707704","163","235","12","5080","9420,7466,6720,6239,4351,229,2266,2244,2243,2160,2155,1030"
"HP","Frontalis muscle weakness","HP:0004661","0.5358204246227372","0.27098073579707704","10","235","2","5080","6843,127833"
"HP","Neuropathic spinal arthropathy","HP:0008443","0.5358204246227372","0.27098073579707704","23","235","3","5080","6843,2132,127833"
"HP","Teratoma","HP:0009792","0.5358204246227372","0.27098073579707704","11","235","2","5080","50940,3110"
"HP","Hyperventilation","HP:0002883","0.5358204246227372","0.27098073579707704","37","235","4","5080","8912,816,57582,2203"
"HP","Abnormality of the pineal gland","HP:0012680","0.5358204246227372","0.27098073579707704","22","235","3","5080","9971,8647,3643"
"HP","Chorioretinal coloboma","HP:0000567","0.5358204246227372","0.27098073579707704","51","235","5","5080","9935,6496,64840,5950,5080"
"HP","Downturned corners of mouth","HP:0002714","0.5358204246227372","0.27098073579707704","180","235","13","5080","9935,8788,84720,773,6833,3767,3651,3630,29071,2645,23261,2132,10584"
"HP","Abnormal circulating atrial natriuretic peptide pro-hormone concentration","HP:6000692","0.5358204246227372","0.27098073579707704","11","235","2","5080","7276,2548"
"HP","Paraparesis","HP:0002385","0.5358204246227372","0.27098073579707704","113","235","9","5080","7276,6311,55532,5446,5444,2806,1610,126129,10891"
"HP","Hepatic bridging fibrosis","HP:0012852","0.5358204246227372","0.27098073579707704","10","235","2","5080","9420,113220"
"HP","Abnormal circulating iron concentration","HP:0040130","0.5358204246227372","0.27098073579707704","23","235","3","5080","5313,164656,1356"
"HP","Thickened ears","HP:0009894","0.5358204246227372","0.27098073579707704","11","235","2","5080","6833,3767"
"HP","Abnormality of occipitofrontalis muscle","HP:0040172","0.5358204246227372","0.27098073579707704","10","235","2","5080","6843,127833"
"HP","Emotional lability","HP:0000712","0.5358204246227372","0.27098073579707704","163","235","12","5080","773,6999,6311,55630,5446,5444,5230,50940,2328,162417,1610,10891"
"HP","Joint swelling","HP:0001386","0.5370221468394556","0.2700078035893909","52","235","5","5080","56172,3081,2266,2244,2243"
"HP","Abnormality of blood and blood-forming tissues","HP:0001871","0.5515027926964575","0.25845228404049","1501","235","79","5080","9971,9420,92579,91252,90993,866,8462,83854,816,776,7466,745,7276,7066,6927,6833,6777,6720,6718,6690,6524,63036,6239,57462,5618,55630,55532,5313,5261,5230,5213,50940,5078,5009,4774,4760,462,4547,4351,3952,3931,3795,3784,3767,3651,3630,3273,3172,3098,3081,3053,3033,29071,286,2821,2645,26007,256297,2548,2538,2328,229,2266,2244,2243,221895,2165,2160,2155,2132,189,164656,162417,1559,148867,1357,1356,1030,10019"
"HP","Neoplasm of the gastrointestinal tract","HP:0007378","0.5551996088100262","0.2555508485541144","298","235","19","5080","8788,8647,8462,6927,6833,6514,5836,5261,50940,5078,4760,3784,3767,3651,3630,3172,2645,2538,1030"
"HP","Elevated urinary carboxylic acid","HP:0040156","0.5561444738868497","0.25481237377520655","101","235","8","5080","763,6898,5053,3242,3081,3033,189,1374"
"HP","Abnormality of thyroid physiology","HP:0002926","0.5582023538051991","0.2532083365280503","412","235","25","5080","9971,8647,7466,7276,7173,6928,6833,6496,6239,56246,5122,51085,4547,4351,3952,389434,3767,3643,3242,3170,3081,2132,1733,169792,111"
"HP","Abnormal circulating thyroglobulin concentration","HP:0025483","0.5654143851399941","0.24763314648773038","24","235","3","5080","7173,389434,169792"
"HP","Functional abnormality of the bladder","HP:0000009","0.5654143851399941","0.24763314648773038","490","235","29","5080","9420,8912,84842,84720,816,7466,7276,7274,6524,64321,6311,6239,57582,57178,51085,5080,4774,3784,3670,3110,3060,2678,25970,2548,2132,189,170302,128486,126129"
"HP","Menorrhagia","HP:0000132","0.5654143851399941","0.24763314648773038","38","235","4","5080","5618,2165,2160,2155"
"HP","Abnormal circulating aldosterone concentration","HP:0040085","0.5654143851399941","0.24763314648773038","53","235","5","5080","8912,776,56246,3643,1030"
"HP","Neonatal hyperbilirubinemia","HP:0003265","0.5654143851399941","0.24763314648773038","24","235","3","5080","7173,389434,2203"
"HP","Hiatus hernia","HP:0002036","0.5654143851399941","0.24763314648773038","38","235","4","5080","64840,23261,2132,169792"
"HP","Abnormal skin morphology","HP:0011121","0.5685747576953859","0.24521242504822724","1989","235","102","5080","9971,9935,9420,92579,91252,90993,9095,8912,8788,8647,84720,8462,816,79068,773,763,7351,7299,7274,7173,7066,6928,6927,6898,6843,6833,6777,6720,6718,6690,6554,6514,64840,64788,63924,6239,5950,57462,56246,55630,55532,5468,5346,5313,5213,5122,51085,5105,50940,5080,5078,5053,4882,4774,4760,4160,3991,3990,389434,3784,3767,3651,3643,3630,336,3172,3110,3098,3081,286,283209,2821,2645,256297,255738,2538,229,2266,2244,2243,221895,2203,2165,2155,2132,2099,208,189,170302,164656,1369,1357,130589,128486,127833,116519,113220,10599,10584,1030,10144,10019"
"HP","Accelerated skeletal maturation","HP:0005616","0.5716638844668313","0.24285924397989883","69","235","6","5080","5468,4160,3952,3784,3643,23169"
"HP","Adrenocortical abnormality","HP:0000849","0.595573466317644","0.2250646589529726","12","235","2","5080","50940,1030"
"HP","Migraine with aura","HP:0002077","0.595573466317644","0.2250646589529726","12","235","2","5080","773,2099"
"HP","Apneic episodes precipitated by illness, fatigue, stress","HP:0002872","0.595573466317644","0.2250646589529726","12","235","2","5080","6843,127833"
"HP","Calcification of cartilage","HP:0100593","0.595573466317644","0.2250646589529726","12","235","2","5080","56172,3081"
"HP","Cerebral hemorrhage","HP:0001342","0.595573466317644","0.2250646589529726","70","235","6","5080","2266,2244,2243,2165,2132,10019"
"HP","Xerostomia","HP:0000217","0.595573466317644","0.2250646589529726","54","235","5","5080","6311,5446,5444,1610,10891"
"HP","Abnormal adipose tissue morphology","HP:0009124","0.595573466317644","0.2250646589529726","246","235","16","5080","92579,6514,64840,64788,63924,5468,5346,5122,50940,4160,3991,3643,3110,256297,208,1030"
"HP","Renal cyst","HP:0000107","0.595573466317644","0.2250646589529726","283","235","18","5080","8462,6928,6927,6833,6718,64840,6239,5078,4760,4351,3784,3767,3651,3630,3172,2645,25970,169792"
"HP","Aplasia/Hypoplasia of the macula","HP:0008059","0.595573466317644","0.2250646589529726","54","235","5","5080","7360,7299,5080,4094,146167"
"HP","Recurrent spontaneous abortion","HP:0200067","0.595573466317644","0.2250646589529726","12","235","2","5080","462,2165"
"HP","Abnormal cerebral vascular morphology","HP:0100659","0.5973897228843525","0.2237422529957124","359","235","22","5080","83854,776,7466,7276,7066,5346,51085,50940,5009,4774,2997,255738,2548,2266,2244,2243,2165,2155,2132,189,162417,10019"
"HP","Hemihypertrophy","HP:0001528","0.6083323097978612","0.2158591166387002","25","235","3","5080","6928,3784,208"
"HP","Organic aciduria","HP:0001992","0.6083323097978612","0.2158591166387002","121","235","9","5080","763,6898,5053,3242,3081,3033,283209,189,1374"
"HP","Abnormal cardiac test","HP:0500015","0.6083323097978612","0.2158591166387002","25","235","3","5080","7276,3784,3156"
"HP","Aplasia/Hypoplasia of the retina","HP:0008061","0.6215680034413124","0.20651134988045827","55","235","5","5080","7360,7299,5080,4094,146167"
"HP","Intracranial hemorrhage","HP:0002170","0.6249716294080514","0.20413969700982507","157","235","11","5080","83854,776,4774,2548,2266,2244,2243,2165,2155,2132,10019"
"HP","Epistaxis","HP:0000421","0.6345377858604487","0.19754251115465873","105","235","8","5080","776,6777,2266,2244,2243,2165,2160,2155"
"HP","Polyuria","HP:0000103","0.6345377858604487","0.19754251115465873","40","235","4","5080","9365,6927,6524,5078"
"HP","Abnormal circulating amino acid concentration","HP:0003112","0.6436580617863386","0.19134478686003512","176","235","12","5080","763,6999,6898,55532,5105,5091,5053,5009,3242,3034,2203,162417"
"HP","Paraplegia/paraparesis","HP:0010551","0.6518063837679273","0.18588139038574425","250","235","16","5080","9420,84842,776,7276,6843,6311,55532,5446,5444,5053,2806,162417,1610,126129,113612,10891"
"HP","Median cleft palate","HP:0009099","0.6566008813998735","0.1826985386233639","26","235","3","5080","81788,6496,3170"
"HP","Polycystic ovaries","HP:0000147","0.6566008813998735","0.1826985386233639","106","235","8","5080","6927,63924,5468,5346,5261,3991,2099,208"
